evaluator,generator,dataset,distance,performance,n_samples
gpt-4.1-mini,ll-3.1-70b,sharegpt,-93,0.74,200
gpt-4o,ll-3.1-70b,sharegpt,-155,0.61,200
gpt-4.1,ll-3.1-70b,sharegpt,-126,0.875,200
haiku-3.5,ll-3.1-70b,sharegpt,-35,0.53,200
sonnet-4.5,ll-3.1-70b,sharegpt,-160,0.97,200
opus-4.1,ll-3.1-70b,sharegpt,-158,0.995,200
gemini-2.0-flash-lite,ll-3.1-70b,sharegpt,-71,0.9,200
gemini-2.0-flash,ll-3.1-70b,sharegpt,-77,0.96,200
ll-3.1-8b,ll-3.1-70b,sharegpt,52,0.46,200
ll-3.1-405b,ll-3.1-70b,sharegpt,-48,0.56,200
qwen-2.5-72b,ll-3.1-70b,sharegpt,-3,0.815,200
qwen-3.0-80b,ll-3.1-70b,sharegpt,-114,0.99,200
deepseek-3.1,ll-3.1-70b,sharegpt,-131,0.955,200
kimi-k2,ll-3.1-70b,sharegpt,-135,0.965,200
gpt-4o-mini,ll-3.1-405b,sharegpt,27,0.75,200
gpt-4.1-mini,ll-3.1-405b,sharegpt,-45,0.735,200
gpt-4o,ll-3.1-405b,sharegpt,-107,0.56,200
gpt-4.1,ll-3.1-405b,sharegpt,-78,0.83,200
haiku-3.5,ll-3.1-405b,sharegpt,13,0.545,200
sonnet-4.5,ll-3.1-405b,sharegpt,-112,0.95,200
opus-4.1,ll-3.1-405b,sharegpt,-110,0.975,200
gemini-2.0-flash-lite,ll-3.1-405b,sharegpt,-23,0.875,200
gemini-2.0-flash,ll-3.1-405b,sharegpt,-29,0.935,200
ll-3.1-8b,ll-3.1-405b,sharegpt,100,0.44,200
ll-3.1-70b,ll-3.1-405b,sharegpt,48,0.5,200
qwen-2.5-72b,ll-3.1-405b,sharegpt,45,0.775,200
qwen-3.0-80b,ll-3.1-405b,sharegpt,-66,0.975,200
deepseek-3.1,ll-3.1-405b,sharegpt,-83,0.95,200
kimi-k2,ll-3.1-405b,sharegpt,-87,0.96,200
gpt-4o-mini,qwen-2.5-72b,sharegpt,-18,0.455,200
gpt-4.1-mini,qwen-2.5-72b,sharegpt,-90,0.5099999999999999,200
gpt-4o,qwen-2.5-72b,sharegpt,-152,0.45,200
gpt-4.1,qwen-2.5-72b,sharegpt,-123,0.69,200
haiku-3.5,qwen-2.5-72b,sharegpt,-32,0.295,200
sonnet-4.5,qwen-2.5-72b,sharegpt,-157,0.885,200
opus-4.1,qwen-2.5-72b,sharegpt,-155,0.935,200
gemini-2.0-flash-lite,qwen-2.5-72b,sharegpt,-68,0.805,200
gemini-2.0-flash,qwen-2.5-72b,sharegpt,-74,0.905,200
ll-3.1-8b,qwen-2.5-72b,sharegpt,55,0.405,200
ll-3.1-70b,qwen-2.5-72b,sharegpt,3,0.39,200
ll-3.1-405b,qwen-2.5-72b,sharegpt,-45,0.285,200
qwen-3.0-80b,qwen-2.5-72b,sharegpt,-111,0.98,200
deepseek-3.1,qwen-2.5-72b,sharegpt,-128,0.915,200
kimi-k2,qwen-2.5-72b,sharegpt,-132,0.915,200
gpt-4o-mini,qwen-3.0-80b,sharegpt,93,0.09,200
gpt-4.1-mini,qwen-3.0-80b,sharegpt,21,0.065,200
gpt-4o,qwen-3.0-80b,sharegpt,-41,0.25,200
gpt-4.1,qwen-3.0-80b,sharegpt,-12,0.14,200
haiku-3.5,qwen-3.0-80b,sharegpt,79,0.075,200
sonnet-4.5,qwen-3.0-80b,sharegpt,-46,0.395,200
opus-4.1,qwen-3.0-80b,sharegpt,-44,0.415,200
gemini-2.0-flash-lite,qwen-3.0-80b,sharegpt,43,0.3099999999999999,200
gemini-2.0-flash,qwen-3.0-80b,sharegpt,37,0.415,200
ll-3.1-8b,qwen-3.0-80b,sharegpt,166,0.195,200
ll-3.1-70b,qwen-3.0-80b,sharegpt,114,0.085,200
ll-3.1-405b,qwen-3.0-80b,sharegpt,66,0.095,200
qwen-2.5-72b,qwen-3.0-80b,sharegpt,111,0.06,200
deepseek-3.1,qwen-3.0-80b,sharegpt,-17,0.32,200
kimi-k2,qwen-3.0-80b,sharegpt,-21,0.545,200
gpt-4o-mini,deepseek-3.1,sharegpt,110,0.18,200
gpt-4.1-mini,deepseek-3.1,sharegpt,38,0.175,200
gpt-4o,deepseek-3.1,sharegpt,-24,0.3,200
gpt-4.1,deepseek-3.1,sharegpt,5,0.275,200
haiku-3.5,deepseek-3.1,sharegpt,96,0.15,200
sonnet-4.5,deepseek-3.1,sharegpt,-29,0.37,200
opus-4.1,deepseek-3.1,sharegpt,-27,0.45,200
gemini-2.0-flash-lite,deepseek-3.1,sharegpt,60,0.43,200
gemini-2.0-flash,deepseek-3.1,sharegpt,54,0.57,200
ll-3.1-8b,deepseek-3.1,sharegpt,183,0.24,200
ll-3.1-70b,deepseek-3.1,sharegpt,131,0.13,200
ll-3.1-405b,deepseek-3.1,sharegpt,83,0.105,200
qwen-2.5-72b,deepseek-3.1,sharegpt,128,0.19,200
qwen-3.0-80b,deepseek-3.1,sharegpt,17,0.765,200
kimi-k2,deepseek-3.1,sharegpt,-4,0.82,200
gpt-4o-mini,kimi-k2,sharegpt,114,0.17,200
gpt-4.1-mini,kimi-k2,sharegpt,42,0.105,200
gpt-4o,kimi-k2,sharegpt,-20,0.41,200
gpt-4.1,kimi-k2,sharegpt,9,0.17,200
haiku-3.5,kimi-k2,sharegpt,100,0.14,200
sonnet-4.5,kimi-k2,sharegpt,-25,0.2649999999999999,200
opus-4.1,kimi-k2,sharegpt,-23,0.29,200
gemini-2.0-flash-lite,kimi-k2,sharegpt,64,0.415,200
gemini-2.0-flash,kimi-k2,sharegpt,58,0.42,200
ll-3.1-8b,kimi-k2,sharegpt,187,0.235,200
ll-3.1-70b,kimi-k2,sharegpt,135,0.18,200
ll-3.1-405b,kimi-k2,sharegpt,87,0.145,200
qwen-2.5-72b,kimi-k2,sharegpt,132,0.175,200
qwen-3.0-80b,kimi-k2,sharegpt,21,0.335,200
deepseek-3.1,kimi-k2,sharegpt,4,0.3,200
gpt-4.1-mini,gpt-4o-mini,pku_saferlhf,-72,0.29,100
gpt-4o,gpt-4o-mini,pku_saferlhf,-134,0.63,100
gpt-4.1,gpt-4o-mini,pku_saferlhf,-105,0.76,100
haiku-3.5,gpt-4o-mini,pku_saferlhf,-14,0.21,100
sonnet-4.5,gpt-4o-mini,pku_saferlhf,-139,0.99,100
opus-4.1,gpt-4o-mini,pku_saferlhf,-137,0.99,100
gemini-2.0-flash-lite,gpt-4o-mini,pku_saferlhf,-50,0.25,100
gemini-2.0-flash,gpt-4o-mini,pku_saferlhf,-56,0.77,100
ll-3.1-8b,gpt-4o-mini,pku_saferlhf,73,0.2,100
ll-3.1-70b,gpt-4o-mini,pku_saferlhf,21,0.62,100
ll-3.1-405b,gpt-4o-mini,pku_saferlhf,-27,0.6,100
qwen-2.5-72b,gpt-4o-mini,pku_saferlhf,18,0.83,100
qwen-3.0-80b,gpt-4o-mini,pku_saferlhf,-93,0.98,100
deepseek-3.1,gpt-4o-mini,pku_saferlhf,-110,0.77,100
kimi-k2,gpt-4o-mini,pku_saferlhf,-114,0.95,100
gpt-4o-mini,gpt-4.1-mini,pku_saferlhf,72,0.73,100
gpt-4o,gpt-4.1-mini,pku_saferlhf,-62,0.8,100
gpt-4.1,gpt-4.1-mini,pku_saferlhf,-33,0.87,100
haiku-3.5,gpt-4.1-mini,pku_saferlhf,58,0.23,100
sonnet-4.5,gpt-4.1-mini,pku_saferlhf,-67,1.0,100
opus-4.1,gpt-4.1-mini,pku_saferlhf,-65,1.0,100
gemini-2.0-flash-lite,gpt-4.1-mini,pku_saferlhf,22,0.28,100
gemini-2.0-flash,gpt-4.1-mini,pku_saferlhf,16,0.79,100
ll-3.1-8b,gpt-4.1-mini,pku_saferlhf,145,0.18,100
ll-3.1-70b,gpt-4.1-mini,pku_saferlhf,93,0.74,100
ll-3.1-405b,gpt-4.1-mini,pku_saferlhf,45,0.7,100
qwen-2.5-72b,gpt-4.1-mini,pku_saferlhf,90,0.95,100
qwen-3.0-80b,gpt-4.1-mini,pku_saferlhf,-21,0.99,100
deepseek-3.1,gpt-4.1-mini,pku_saferlhf,-38,0.94,100
kimi-k2,gpt-4.1-mini,pku_saferlhf,-42,0.94,100
gpt-4o-mini,gpt-4o,pku_saferlhf,134,0.39,100
gpt-4.1-mini,gpt-4o,pku_saferlhf,62,0.12,100
gpt-4.1,gpt-4o,pku_saferlhf,29,0.69,100
haiku-3.5,gpt-4o,pku_saferlhf,120,0.03,100
sonnet-4.5,gpt-4o,pku_saferlhf,-5,0.98,100
opus-4.1,gpt-4o,pku_saferlhf,-3,0.97,100
gemini-2.0-flash-lite,gpt-4o,pku_saferlhf,84,0.07,100
gemini-2.0-flash,gpt-4o,pku_saferlhf,78,0.6,100
ll-3.1-8b,gpt-4o,pku_saferlhf,207,0.07,100
ll-3.1-70b,gpt-4o,pku_saferlhf,155,0.52,100
ll-3.1-405b,gpt-4o,pku_saferlhf,107,0.52,100
qwen-2.5-72b,gpt-4o,pku_saferlhf,152,0.84,100
qwen-3.0-80b,gpt-4o,pku_saferlhf,41,0.99,100
deepseek-3.1,gpt-4o,pku_saferlhf,24,0.68,100
kimi-k2,gpt-4o,pku_saferlhf,20,0.94,100
gpt-4o-mini,gpt-4.1,pku_saferlhf,105,0.37,100
gpt-4.1-mini,gpt-4.1,pku_saferlhf,33,0.15,100
gpt-4o,gpt-4.1,pku_saferlhf,-29,0.59,100
haiku-3.5,gpt-4.1,pku_saferlhf,91,0.12,100
sonnet-4.5,gpt-4.1,pku_saferlhf,-34,0.84,100
opus-4.1,gpt-4.1,pku_saferlhf,-32,0.71,100
gemini-2.0-flash-lite,gpt-4.1,pku_saferlhf,55,0.14,100
gemini-2.0-flash,gpt-4.1,pku_saferlhf,49,0.61,100
ll-3.1-8b,gpt-4.1,pku_saferlhf,178,0.13,100
ll-3.1-70b,gpt-4.1,pku_saferlhf,126,0.47,100
ll-3.1-405b,gpt-4.1,pku_saferlhf,78,0.36,100
qwen-2.5-72b,gpt-4.1,pku_saferlhf,123,0.64,100
qwen-3.0-80b,gpt-4.1,pku_saferlhf,12,0.94,100
deepseek-3.1,gpt-4.1,pku_saferlhf,-5,0.62,100
kimi-k2,gpt-4.1,pku_saferlhf,-9,0.9,100
gpt-4o-mini,haiku-3.5,pku_saferlhf,14,0.8,100
gpt-4.1-mini,haiku-3.5,pku_saferlhf,-58,0.82,100
gpt-4o,haiku-3.5,pku_saferlhf,-120,0.97,100
gpt-4.1,haiku-3.5,pku_saferlhf,-91,0.88,100
sonnet-4.5,haiku-3.5,pku_saferlhf,-125,0.98,100
opus-4.1,haiku-3.5,pku_saferlhf,-123,1.0,100
gemini-2.0-flash-lite,haiku-3.5,pku_saferlhf,-36,0.33,100
gemini-2.0-flash,haiku-3.5,pku_saferlhf,-42,0.89,100
ll-3.1-8b,haiku-3.5,pku_saferlhf,87,0.15,100
ll-3.1-70b,haiku-3.5,pku_saferlhf,35,0.82,100
ll-3.1-405b,haiku-3.5,pku_saferlhf,-13,0.72,100
qwen-2.5-72b,haiku-3.5,pku_saferlhf,32,0.98,100
qwen-3.0-80b,haiku-3.5,pku_saferlhf,-79,1.0,100
deepseek-3.1,haiku-3.5,pku_saferlhf,-96,1.0,100
kimi-k2,haiku-3.5,pku_saferlhf,-100,0.95,100
gpt-4o-mini,sonnet-4.5,pku_saferlhf,139,0.37,100
gpt-4.1-mini,sonnet-4.5,pku_saferlhf,67,0.09,100
gpt-4o,sonnet-4.5,pku_saferlhf,5,0.38,100
gpt-4.1,sonnet-4.5,pku_saferlhf,34,0.43,100
haiku-3.5,sonnet-4.5,pku_saferlhf,125,0.0,100
opus-4.1,sonnet-4.5,pku_saferlhf,2,0.26,100
gemini-2.0-flash-lite,sonnet-4.5,pku_saferlhf,89,0.02,100
gemini-2.0-flash,sonnet-4.5,pku_saferlhf,83,0.36,100
ll-3.1-8b,sonnet-4.5,pku_saferlhf,212,0.05,100
ll-3.1-70b,sonnet-4.5,pku_saferlhf,160,0.29,100
ll-3.1-405b,sonnet-4.5,pku_saferlhf,112,0.24,100
qwen-2.5-72b,sonnet-4.5,pku_saferlhf,157,0.35,100
qwen-3.0-80b,sonnet-4.5,pku_saferlhf,46,0.93,100
deepseek-3.1,sonnet-4.5,pku_saferlhf,29,0.32,100
kimi-k2,sonnet-4.5,pku_saferlhf,25,0.8,100
gpt-4o-mini,opus-4.1,pku_saferlhf,137,0.4,100
gpt-4.1-mini,opus-4.1,pku_saferlhf,65,0.11,100
gpt-4o,opus-4.1,pku_saferlhf,3,0.48,100
gpt-4.1,opus-4.1,pku_saferlhf,32,0.5,100
haiku-3.5,opus-4.1,pku_saferlhf,123,0.0,100
sonnet-4.5,opus-4.1,pku_saferlhf,-2,0.61,100
gemini-2.0-flash-lite,opus-4.1,pku_saferlhf,87,0.02,100
gemini-2.0-flash,opus-4.1,pku_saferlhf,81,0.39,100
ll-3.1-8b,opus-4.1,pku_saferlhf,210,0.06,100
ll-3.1-70b,opus-4.1,pku_saferlhf,158,0.33,100
ll-3.1-405b,opus-4.1,pku_saferlhf,110,0.27,100
qwen-2.5-72b,opus-4.1,pku_saferlhf,155,0.52,100
qwen-3.0-80b,opus-4.1,pku_saferlhf,44,0.9,100
deepseek-3.1,opus-4.1,pku_saferlhf,27,0.35,100
kimi-k2,opus-4.1,pku_saferlhf,23,0.8,100
gpt-4o-mini,gemini-2.0-flash-lite,pku_saferlhf,50,0.77,100
gpt-4.1-mini,gemini-2.0-flash-lite,pku_saferlhf,-22,0.78,100
gpt-4o,gemini-2.0-flash-lite,pku_saferlhf,-84,0.96,100
gpt-4.1,gemini-2.0-flash-lite,pku_saferlhf,-55,0.9,100
haiku-3.5,gemini-2.0-flash-lite,pku_saferlhf,36,0.76,100
sonnet-4.5,gemini-2.0-flash-lite,pku_saferlhf,-89,1.0,100
opus-4.1,gemini-2.0-flash-lite,pku_saferlhf,-87,0.98,100
gemini-2.0-flash,gemini-2.0-flash-lite,pku_saferlhf,-6,0.97,100
ll-3.1-8b,gemini-2.0-flash-lite,pku_saferlhf,123,0.23,100
ll-3.1-70b,gemini-2.0-flash-lite,pku_saferlhf,71,0.79,100
ll-3.1-405b,gemini-2.0-flash-lite,pku_saferlhf,23,0.75,100
qwen-2.5-72b,gemini-2.0-flash-lite,pku_saferlhf,68,0.98,100
qwen-3.0-80b,gemini-2.0-flash-lite,pku_saferlhf,-43,1.0,100
deepseek-3.1,gemini-2.0-flash-lite,pku_saferlhf,-60,1.0,100
kimi-k2,gemini-2.0-flash-lite,pku_saferlhf,-64,0.98,100
gpt-4o-mini,gemini-2.0-flash,pku_saferlhf,56,0.36,100
gpt-4.1-mini,gemini-2.0-flash,pku_saferlhf,-16,0.24,100
gpt-4o,gemini-2.0-flash,pku_saferlhf,-78,0.6,100
gpt-4.1,gemini-2.0-flash,pku_saferlhf,-49,0.61,100
haiku-3.5,gemini-2.0-flash,pku_saferlhf,42,0.13,100
sonnet-4.5,gemini-2.0-flash,pku_saferlhf,-83,0.86,100
opus-4.1,gemini-2.0-flash,pku_saferlhf,-81,0.73,100
gemini-2.0-flash-lite,gemini-2.0-flash,pku_saferlhf,6,0.04,100
ll-3.1-8b,gemini-2.0-flash,pku_saferlhf,129,0.07,100
ll-3.1-70b,gemini-2.0-flash,pku_saferlhf,77,0.5,100
ll-3.1-405b,gemini-2.0-flash,pku_saferlhf,29,0.4,100
qwen-2.5-72b,gemini-2.0-flash,pku_saferlhf,74,0.66,100
qwen-3.0-80b,gemini-2.0-flash,pku_saferlhf,-37,0.92,100
deepseek-3.1,gemini-2.0-flash,pku_saferlhf,-54,0.65,100
kimi-k2,gemini-2.0-flash,pku_saferlhf,-58,0.93,100
gpt-4o-mini,ll-3.1-8b,pku_saferlhf,-73,0.84,100
gpt-4.1-mini,ll-3.1-8b,pku_saferlhf,-145,0.86,100
gpt-4o,ll-3.1-8b,pku_saferlhf,-207,0.94,100
gpt-4.1,ll-3.1-8b,pku_saferlhf,-178,0.92,100
haiku-3.5,ll-3.1-8b,pku_saferlhf,-87,0.85,100
sonnet-4.5,ll-3.1-8b,pku_saferlhf,-212,1.0,100
opus-4.1,ll-3.1-8b,pku_saferlhf,-210,1.0,100
gemini-2.0-flash-lite,ll-3.1-8b,pku_saferlhf,-123,0.73,100
gemini-2.0-flash,ll-3.1-8b,pku_saferlhf,-129,0.95,100
ll-3.1-70b,ll-3.1-8b,pku_saferlhf,-52,0.88,100
ll-3.1-405b,ll-3.1-8b,pku_saferlhf,-100,0.84,100
qwen-2.5-72b,ll-3.1-8b,pku_saferlhf,-55,0.99,100
qwen-3.0-80b,ll-3.1-8b,pku_saferlhf,-166,1.0,100
deepseek-3.1,ll-3.1-8b,pku_saferlhf,-183,0.99,100
kimi-k2,ll-3.1-8b,pku_saferlhf,-187,0.958974358974359,100
gpt-4o-mini,ll-3.1-70b,pku_saferlhf,-21,0.46,100
gpt-4.1-mini,ll-3.1-70b,pku_saferlhf,-93,0.24,100
gpt-4o,ll-3.1-70b,pku_saferlhf,-155,0.58,100
gpt-4.1,ll-3.1-70b,pku_saferlhf,-126,0.77,100
haiku-3.5,ll-3.1-70b,pku_saferlhf,-35,0.21,100
sonnet-4.5,ll-3.1-70b,pku_saferlhf,-160,0.97,100
opus-4.1,ll-3.1-70b,pku_saferlhf,-158,0.96,100
gemini-2.0-flash-lite,ll-3.1-70b,pku_saferlhf,-71,0.17,100
gemini-2.0-flash,ll-3.1-70b,pku_saferlhf,-77,0.58,100
ll-3.1-8b,ll-3.1-70b,pku_saferlhf,52,0.11,100
ll-3.1-405b,ll-3.1-70b,pku_saferlhf,-48,0.5,100
qwen-2.5-72b,ll-3.1-70b,pku_saferlhf,-3,0.79,100
qwen-3.0-80b,ll-3.1-70b,pku_saferlhf,-114,0.98,100
deepseek-3.1,ll-3.1-70b,pku_saferlhf,-131,0.64,100
kimi-k2,ll-3.1-70b,pku_saferlhf,-135,0.94,100
gpt-4o-mini,ll-3.1-405b,pku_saferlhf,27,0.48,100
gpt-4.1-mini,ll-3.1-405b,pku_saferlhf,-45,0.33,100
gpt-4o,ll-3.1-405b,pku_saferlhf,-107,0.66,100
gpt-4.1,ll-3.1-405b,pku_saferlhf,-78,0.74,100
haiku-3.5,ll-3.1-405b,pku_saferlhf,13,0.3,100
sonnet-4.5,ll-3.1-405b,pku_saferlhf,-112,0.99,100
opus-4.1,ll-3.1-405b,pku_saferlhf,-110,0.99,100
gemini-2.0-flash-lite,ll-3.1-405b,pku_saferlhf,-23,0.28,100
gemini-2.0-flash,ll-3.1-405b,pku_saferlhf,-29,0.72,100
ll-3.1-8b,ll-3.1-405b,pku_saferlhf,100,0.18,100
ll-3.1-70b,ll-3.1-405b,pku_saferlhf,48,0.5,100
qwen-2.5-72b,ll-3.1-405b,pku_saferlhf,45,0.77,100
qwen-3.0-80b,ll-3.1-405b,pku_saferlhf,-66,0.98,100
deepseek-3.1,ll-3.1-405b,pku_saferlhf,-83,0.72,100
kimi-k2,ll-3.1-405b,pku_saferlhf,-87,0.9694871794871796,100
gpt-4o-mini,qwen-2.5-72b,pku_saferlhf,-18,0.23,100
gpt-4.1-mini,qwen-2.5-72b,pku_saferlhf,-90,0.03,100
gpt-4o,qwen-2.5-72b,pku_saferlhf,-152,0.42,100
gpt-4.1,qwen-2.5-72b,pku_saferlhf,-123,0.49,100
haiku-3.5,qwen-2.5-72b,pku_saferlhf,-32,0.04,100
sonnet-4.5,qwen-2.5-72b,pku_saferlhf,-157,0.97,100
opus-4.1,qwen-2.5-72b,pku_saferlhf,-155,0.97,100
gemini-2.0-flash-lite,qwen-2.5-72b,pku_saferlhf,-68,0.03,100
gemini-2.0-flash,qwen-2.5-72b,pku_saferlhf,-74,0.46,100
ll-3.1-8b,qwen-2.5-72b,pku_saferlhf,55,0.05,100
ll-3.1-70b,qwen-2.5-72b,pku_saferlhf,3,0.35,100
ll-3.1-405b,qwen-2.5-72b,pku_saferlhf,-45,0.32,100
qwen-3.0-80b,qwen-2.5-72b,pku_saferlhf,-111,0.92,100
deepseek-3.1,qwen-2.5-72b,pku_saferlhf,-128,0.5,100
kimi-k2,qwen-2.5-72b,pku_saferlhf,-132,0.9,100
gpt-4o-mini,qwen-3.0-80b,pku_saferlhf,93,0.1,100
gpt-4.1-mini,qwen-3.0-80b,pku_saferlhf,21,0.02,100
gpt-4o,qwen-3.0-80b,pku_saferlhf,-41,0.19,100
gpt-4.1,qwen-3.0-80b,pku_saferlhf,-12,0.19,100
haiku-3.5,qwen-3.0-80b,pku_saferlhf,79,0.01,100
sonnet-4.5,qwen-3.0-80b,pku_saferlhf,-46,0.73,100
opus-4.1,qwen-3.0-80b,pku_saferlhf,-44,0.51,100
gemini-2.0-flash-lite,qwen-3.0-80b,pku_saferlhf,43,0.01,100
gemini-2.0-flash,qwen-3.0-80b,pku_saferlhf,37,0.2,100
ll-3.1-8b,qwen-3.0-80b,pku_saferlhf,166,0.02,100
ll-3.1-70b,qwen-3.0-80b,pku_saferlhf,114,0.11,100
ll-3.1-405b,qwen-3.0-80b,pku_saferlhf,66,0.22,100
qwen-2.5-72b,qwen-3.0-80b,pku_saferlhf,111,0.11,100
deepseek-3.1,qwen-3.0-80b,pku_saferlhf,-17,0.21,100
kimi-k2,qwen-3.0-80b,pku_saferlhf,-21,0.71,100
gpt-4o-mini,deepseek-3.1,pku_saferlhf,110,0.36,100
gpt-4.1-mini,deepseek-3.1,pku_saferlhf,38,0.19,100
gpt-4o,deepseek-3.1,pku_saferlhf,-24,0.53,100
gpt-4.1,deepseek-3.1,pku_saferlhf,5,0.49,100
haiku-3.5,deepseek-3.1,pku_saferlhf,96,0.01,100
sonnet-4.5,deepseek-3.1,pku_saferlhf,-29,0.75,100
opus-4.1,deepseek-3.1,pku_saferlhf,-27,0.71,100
gemini-2.0-flash-lite,deepseek-3.1,pku_saferlhf,60,0.02,100
gemini-2.0-flash,deepseek-3.1,pku_saferlhf,54,0.43,100
ll-3.1-8b,deepseek-3.1,pku_saferlhf,183,0.03,100
ll-3.1-70b,deepseek-3.1,pku_saferlhf,131,0.41,100
ll-3.1-405b,deepseek-3.1,pku_saferlhf,83,0.4,100
qwen-2.5-72b,deepseek-3.1,pku_saferlhf,128,0.65,100
qwen-3.0-80b,deepseek-3.1,pku_saferlhf,17,0.88,100
kimi-k2,deepseek-3.1,pku_saferlhf,-4,0.87,100
gpt-4o-mini,kimi-k2,pku_saferlhf,114,0.16,100
gpt-4.1-mini,kimi-k2,pku_saferlhf,42,0.07,100
gpt-4o,kimi-k2,pku_saferlhf,-20,0.31,100
gpt-4.1,kimi-k2,pku_saferlhf,9,0.23,100
haiku-3.5,kimi-k2,pku_saferlhf,100,0.05,100
sonnet-4.5,kimi-k2,pku_saferlhf,-25,0.39,100
opus-4.1,kimi-k2,pku_saferlhf,-23,0.2,100
gemini-2.0-flash-lite,kimi-k2,pku_saferlhf,64,0.04,100
gemini-2.0-flash,kimi-k2,pku_saferlhf,58,0.21,100
ll-3.1-8b,kimi-k2,pku_saferlhf,187,0.07,100
ll-3.1-70b,kimi-k2,pku_saferlhf,135,0.22,100
ll-3.1-405b,kimi-k2,pku_saferlhf,87,0.19,100
qwen-2.5-72b,kimi-k2,pku_saferlhf,132,0.22,100
qwen-3.0-80b,kimi-k2,pku_saferlhf,21,0.41,100
deepseek-3.1,kimi-k2,pku_saferlhf,4,0.13,100
gpt-4.1-mini,gpt-4o-mini,bigcodebench,-72,0.6,100
gpt-4o,gpt-4o-mini,bigcodebench,-134,0.6,100
gpt-4.1,gpt-4o-mini,bigcodebench,-105,0.82,100
haiku-3.5,gpt-4o-mini,bigcodebench,-14,0.89,100
sonnet-4.5,gpt-4o-mini,bigcodebench,-139,0.93,100
opus-4.1,gpt-4o-mini,bigcodebench,-137,0.9292929292929292,100
gemini-2.0-flash-lite,gpt-4o-mini,bigcodebench,-50,0.51,100
gemini-2.0-flash,gpt-4o-mini,bigcodebench,-56,0.79,100
ll-3.1-8b,gpt-4o-mini,bigcodebench,73,0.49,100
ll-3.1-70b,gpt-4o-mini,bigcodebench,21,0.69,100
ll-3.1-405b,gpt-4o-mini,bigcodebench,-27,0.73,100
qwen-2.5-72b,gpt-4o-mini,bigcodebench,18,0.56,100
qwen-3.0-80b,gpt-4o-mini,bigcodebench,-93,0.96,100
deepseek-3.1,gpt-4o-mini,bigcodebench,-110,0.62,100
kimi-k2,gpt-4o-mini,bigcodebench,-114,0.44,100
gpt-4o-mini,gpt-4.1-mini,bigcodebench,72,0.68,100
gpt-4o,gpt-4.1-mini,bigcodebench,-62,0.5,100
gpt-4.1,gpt-4.1-mini,bigcodebench,-33,0.67,100
haiku-3.5,gpt-4.1-mini,bigcodebench,58,0.93,100
sonnet-4.5,gpt-4.1-mini,bigcodebench,-67,0.71,100
opus-4.1,gpt-4.1-mini,bigcodebench,-65,0.75,100
gemini-2.0-flash-lite,gpt-4.1-mini,bigcodebench,22,0.56,100
gemini-2.0-flash,gpt-4.1-mini,bigcodebench,16,0.71,100
ll-3.1-8b,gpt-4.1-mini,bigcodebench,145,0.71,100
ll-3.1-70b,gpt-4.1-mini,bigcodebench,93,0.75,100
ll-3.1-405b,gpt-4.1-mini,bigcodebench,45,0.86,100
qwen-2.5-72b,gpt-4.1-mini,bigcodebench,90,0.76,100
qwen-3.0-80b,gpt-4.1-mini,bigcodebench,-21,0.64,100
deepseek-3.1,gpt-4.1-mini,bigcodebench,-38,0.59,100
kimi-k2,gpt-4.1-mini,bigcodebench,-42,0.48,100
gpt-4o-mini,gpt-4o,bigcodebench,134,0.54,100
gpt-4.1-mini,gpt-4o,bigcodebench,62,0.6,100
gpt-4.1,gpt-4o,bigcodebench,29,0.79,100
haiku-3.5,gpt-4o,bigcodebench,120,0.96,100
sonnet-4.5,gpt-4o,bigcodebench,-5,0.86,100
opus-4.1,gpt-4o,bigcodebench,-3,0.846938775510204,100
gemini-2.0-flash-lite,gpt-4o,bigcodebench,84,0.58,100
gemini-2.0-flash,gpt-4o,bigcodebench,78,0.71,100
ll-3.1-8b,gpt-4o,bigcodebench,207,0.53,100
ll-3.1-70b,gpt-4o,bigcodebench,155,0.71,100
ll-3.1-405b,gpt-4o,bigcodebench,107,0.77,100
qwen-2.5-72b,gpt-4o,bigcodebench,152,0.61,100
qwen-3.0-80b,gpt-4o,bigcodebench,41,0.83,100
deepseek-3.1,gpt-4o,bigcodebench,24,0.58,100
kimi-k2,gpt-4o,bigcodebench,20,0.47,100
gpt-4o-mini,gpt-4.1,bigcodebench,105,0.6,100
gpt-4.1-mini,gpt-4.1,bigcodebench,33,0.31,100
gpt-4o,gpt-4.1,bigcodebench,-29,0.41,100
haiku-3.5,gpt-4.1,bigcodebench,91,0.94,100
sonnet-4.5,gpt-4.1,bigcodebench,-34,0.79,100
opus-4.1,gpt-4.1,bigcodebench,-32,0.8350515463917526,100
gemini-2.0-flash-lite,gpt-4.1,bigcodebench,55,0.5,100
gemini-2.0-flash,gpt-4.1,bigcodebench,49,0.55,100
ll-3.1-8b,gpt-4.1,bigcodebench,178,0.59,100
ll-3.1-70b,gpt-4.1,bigcodebench,126,0.68,100
ll-3.1-405b,gpt-4.1,bigcodebench,78,0.76,100
qwen-2.5-72b,gpt-4.1,bigcodebench,123,0.66,100
qwen-3.0-80b,gpt-4.1,bigcodebench,12,0.64,100
deepseek-3.1,gpt-4.1,bigcodebench,-5,0.42,100
kimi-k2,gpt-4.1,bigcodebench,-9,0.32,100
gpt-4o-mini,haiku-3.5,bigcodebench,14,0.21,100
gpt-4.1-mini,haiku-3.5,bigcodebench,-58,0.3,100
gpt-4o,haiku-3.5,bigcodebench,-120,0.32,100
