evaluator,generator,dataset,distance,performance,n_samples
opus-4.1-thinking,ll-3.1-405b,wikisum,-111,0.8571428571428571,98
gemini-2.5-pro-thinking,ll-3.1-405b,wikisum,-115,0.0510204081632653,98
qwen-3.0-80b-thinking,ll-3.1-405b,wikisum,-35,0.1028756957328386,98
deepseek-r1-thinking,ll-3.1-405b,wikisum,-88,0.1020408163265306,98
kimi-k2-thinking,ll-3.1-405b,wikisum,-99,0.4229591836734694,98
gpt-4o-mini,ll-3.1-405b,wikisum,27,0.6806451612903226,310
gpt-4.1-mini,ll-3.1-405b,wikisum,-45,0.0,136
gpt-4o,ll-3.1-405b,wikisum,-107,0.0,174
gpt-4.1,ll-3.1-405b,wikisum,-78,0.5,174
haiku-3.5,ll-3.1-405b,wikisum,13,0.1102941176470588,136
sonnet-4.5,ll-3.1-405b,wikisum,-112,0.5882352941176471,136
opus-4.1,ll-3.1-405b,wikisum,-110,0.7647058823529411,136
gemini-2.0-flash-lite,ll-3.1-405b,wikisum,-23,0.2610294117647059,272
gemini-2.0-flash,ll-3.1-405b,wikisum,-29,0.4595588235294117,272
ll-3.1-8b,ll-3.1-405b,wikisum,100,0.7649572649572649,234
ll-3.1-70b,ll-3.1-405b,wikisum,48,0.3235294117647059,136
qwen-2.5-72b,ll-3.1-405b,wikisum,45,0.5517241379310345,174
qwen-3.0-80b,ll-3.1-405b,wikisum,-66,0.0057471264367816,174
deepseek-3.1,ll-3.1-405b,wikisum,-83,0.1326530612244898,98
kimi-k2,ll-3.1-405b,wikisum,-87,0.2068965517241379,174
gpt-oss-120b-thinking,qwen-2.5-72b,wikisum,-69,0.8367346938775511,98
opus-4.1-thinking,qwen-2.5-72b,wikisum,-156,0.9081632653061223,98
gemini-2.5-pro-thinking,qwen-2.5-72b,wikisum,-160,0.0724662746454514,98
qwen-3.0-80b-thinking,qwen-2.5-72b,wikisum,-80,0.0,98
deepseek-r1-thinking,qwen-2.5-72b,wikisum,-133,0.173469387755102,98
kimi-k2-thinking,qwen-2.5-72b,wikisum,-144,0.1914480077745383,98
gpt-4o-mini,qwen-2.5-72b,wikisum,-18,0.4963235294117647,272
gpt-4.1-mini,qwen-2.5-72b,wikisum,-90,0.0,136
gpt-4o,qwen-2.5-72b,wikisum,-152,0.0,136
gpt-4.1,qwen-2.5-72b,wikisum,-123,0.4489795918367347,98
haiku-3.5,qwen-2.5-72b,wikisum,-32,0.1176470588235294,136
sonnet-4.5,qwen-2.5-72b,wikisum,-157,0.5955882352941176,136
opus-4.1,qwen-2.5-72b,wikisum,-155,0.8602941176470589,136
gemini-2.0-flash-lite,qwen-2.5-72b,wikisum,-68,0.2867647058823529,272
gemini-2.0-flash,qwen-2.5-72b,wikisum,-74,0.4411764705882353,272
ll-3.1-8b,qwen-2.5-72b,wikisum,55,0.7471264367816092,174
ll-3.1-70b,qwen-2.5-72b,wikisum,3,0.625,136
ll-3.1-405b,qwen-2.5-72b,wikisum,-45,0.4779411764705882,136
qwen-3.0-80b,qwen-2.5-72b,wikisum,-111,0.0,174
deepseek-3.1,qwen-2.5-72b,wikisum,-128,0.1691176470588235,136
kimi-k2,qwen-2.5-72b,wikisum,-132,0.264367816091954,174
gpt-oss-120b-thinking,qwen-3.0-80b,wikisum,42,0.8737090362706127,98
opus-4.1-thinking,qwen-3.0-80b,wikisum,-45,0.5612244897959183,98
gemini-2.5-pro-thinking,qwen-3.0-80b,wikisum,-49,0.0,98
qwen-3.0-80b-thinking,qwen-3.0-80b,wikisum,31,0.0,98
deepseek-r1-thinking,qwen-3.0-80b,wikisum,-22,0.0612244897959183,98
kimi-k2-thinking,qwen-3.0-80b,wikisum,-33,0.196349347192293,98
gpt-4o-mini,qwen-3.0-80b,wikisum,93,0.4779411764705882,272
gpt-4.1-mini,qwen-3.0-80b,wikisum,21,0.0,136
gpt-4o,qwen-3.0-80b,wikisum,-41,0.0,136
gpt-4.1,qwen-3.0-80b,wikisum,-12,0.0,136
haiku-3.5,qwen-3.0-80b,wikisum,79,0.0808823529411764,136
sonnet-4.5,qwen-3.0-80b,wikisum,-46,0.4779411764705882,136
opus-4.1,qwen-3.0-80b,wikisum,-44,0.4705882352941176,136
gemini-2.0-flash-lite,qwen-3.0-80b,wikisum,43,0.25,272
gemini-2.0-flash,qwen-3.0-80b,wikisum,37,0.4227941176470588,272
ll-3.1-8b,qwen-3.0-80b,wikisum,166,0.396551724137931,174
ll-3.1-70b,qwen-3.0-80b,wikisum,114,0.0955882352941176,136
ll-3.1-405b,qwen-3.0-80b,wikisum,66,0.0367647058823529,136
qwen-2.5-72b,qwen-3.0-80b,wikisum,111,0.4191176470588235,136
deepseek-3.1,qwen-3.0-80b,wikisum,-17,0.0147058823529411,136
kimi-k2,qwen-3.0-80b,wikisum,-21,0.1224489795918367,98
gpt-oss-120b-thinking,deepseek-3.1,wikisum,59,0.8543279380717804,98
opus-4.1-thinking,deepseek-3.1,wikisum,-28,0.6020408163265306,98
gemini-2.5-pro-thinking,deepseek-3.1,wikisum,-32,0.0,98
qwen-3.0-80b-thinking,deepseek-3.1,wikisum,48,0.0,98
deepseek-r1-thinking,deepseek-3.1,wikisum,-5,0.0306122448979591,98
kimi-k2-thinking,deepseek-3.1,wikisum,-16,0.1795338825185246,98
gpt-4o-mini,deepseek-3.1,wikisum,110,0.6066176470588235,272
gpt-4.1-mini,deepseek-3.1,wikisum,38,0.0,136
gpt-4o,deepseek-3.1,wikisum,-24,0.0,136
gpt-4.1,deepseek-3.1,wikisum,5,0.1029411764705882,136
haiku-3.5,deepseek-3.1,wikisum,96,0.1102941176470588,136
sonnet-4.5,deepseek-3.1,wikisum,-29,0.3970588235294117,136
opus-4.1,deepseek-3.1,wikisum,-27,0.3676470588235294,136
gemini-2.0-flash-lite,deepseek-3.1,wikisum,60,0.1544117647058823,272
gemini-2.0-flash,deepseek-3.1,wikisum,54,0.4669117647058823,272
ll-3.1-8b,deepseek-3.1,wikisum,183,0.6264367816091954,174
ll-3.1-70b,deepseek-3.1,wikisum,131,0.3529411764705882,136
ll-3.1-405b,deepseek-3.1,wikisum,83,0.2058823529411764,136
qwen-2.5-72b,deepseek-3.1,wikisum,128,0.536764705882353,136
qwen-3.0-80b,deepseek-3.1,wikisum,17,0.0,174
kimi-k2,deepseek-3.1,wikisum,-4,0.1617647058823529,136
gpt-oss-120b-thinking,kimi-k2,wikisum,63,0.9081632653061223,98
opus-4.1-thinking,kimi-k2,wikisum,-24,0.8469387755102041,98
gemini-2.5-pro-thinking,kimi-k2,wikisum,-28,0.0306122448979591,98
qwen-3.0-80b-thinking,kimi-k2,wikisum,52,0.0612244897959183,98
deepseek-r1-thinking,kimi-k2,wikisum,-1,0.1020408163265306,98
kimi-k2-thinking,kimi-k2,wikisum,-12,0.1587110633727175,98
gpt-4o-mini,kimi-k2,wikisum,114,0.7794117647058824,272
gpt-4.1-mini,kimi-k2,wikisum,42,0.0220588235294117,136
gpt-4o,kimi-k2,wikisum,-20,0.0,136
gpt-4.1,kimi-k2,wikisum,9,0.0514705882352941,136
haiku-3.5,kimi-k2,wikisum,100,0.25,136
sonnet-4.5,kimi-k2,wikisum,-25,0.5588235294117647,136
opus-4.1,kimi-k2,wikisum,-23,0.6029411764705882,136
gemini-2.0-flash-lite,kimi-k2,wikisum,64,0.2573529411764705,272
gemini-2.0-flash,kimi-k2,wikisum,58,0.4154411764705882,272
ll-3.1-8b,kimi-k2,wikisum,187,0.5661764705882353,136
ll-3.1-70b,kimi-k2,wikisum,135,0.4852941176470588,136
ll-3.1-405b,kimi-k2,wikisum,87,0.3602941176470588,136
qwen-2.5-72b,kimi-k2,wikisum,132,0.5220588235294118,136
qwen-3.0-80b,kimi-k2,wikisum,21,0.0204081632653061,98
deepseek-3.1,kimi-k2,wikisum,4,0.1176470588235294,136
opus-4.1-thinking,gpt-oss-120b-thinking,sharegpt,-87,0.955,200
gemini-2.5-pro-thinking,gpt-oss-120b-thinking,sharegpt,-91,0.065,200
qwen-3.0-80b-thinking,gpt-oss-120b-thinking,sharegpt,-11,0.0918315645326942,200
deepseek-r1-thinking,gpt-oss-120b-thinking,sharegpt,-64,0.08,200
kimi-k2-thinking,gpt-oss-120b-thinking,sharegpt,-75,0.3125571504518873,200
gpt-4o-mini,gpt-oss-120b-thinking,sharegpt,51,0.45,200
gpt-4.1-mini,gpt-oss-120b-thinking,sharegpt,-21,0.015,200
gpt-4o,gpt-oss-120b-thinking,sharegpt,-83,0.1537173202614379,200
gpt-4.1,gpt-oss-120b-thinking,sharegpt,-54,0.525,200
haiku-3.5,gpt-oss-120b-thinking,sharegpt,37,0.605,200
sonnet-4.5,gpt-oss-120b-thinking,sharegpt,-88,0.92,200
opus-4.1,gpt-oss-120b-thinking,sharegpt,-86,0.94,200
gemini-2.0-flash-lite,gpt-oss-120b-thinking,sharegpt,1,0.05,200
gemini-2.0-flash,gpt-oss-120b-thinking,sharegpt,-5,0.315,200
ll-3.1-8b,gpt-oss-120b-thinking,sharegpt,124,0.5149999999999999,200
ll-3.1-70b,gpt-oss-120b-thinking,sharegpt,72,0.625,200
ll-3.1-405b,gpt-oss-120b-thinking,sharegpt,24,0.85,200
qwen-2.5-72b,gpt-oss-120b-thinking,sharegpt,69,0.14,200
qwen-3.0-80b,gpt-oss-120b-thinking,sharegpt,-42,0.04,200
deepseek-3.1,gpt-oss-120b-thinking,sharegpt,-59,0.115,200
kimi-k2,gpt-oss-120b-thinking,sharegpt,-63,0.2561224489795918,200
gpt-oss-120b-thinking,opus-4.1-thinking,sharegpt,87,0.7855172413793103,58
gemini-2.5-pro-thinking,opus-4.1-thinking,sharegpt,-4,0.0689655172413793,58
qwen-3.0-80b-thinking,opus-4.1-thinking,sharegpt,76,0.1593466424682396,58
deepseek-r1-thinking,opus-4.1-thinking,sharegpt,23,0.0862068965517241,58
kimi-k2-thinking,opus-4.1-thinking,sharegpt,12,0.2443140132061629,58
gpt-4o-mini,opus-4.1-thinking,sharegpt,138,0.315,200
gpt-4.1-mini,opus-4.1-thinking,sharegpt,66,0.025,200
gpt-4o,opus-4.1-thinking,sharegpt,4,0.0904761904761904,200
gpt-4.1,opus-4.1-thinking,sharegpt,33,0.665,200
haiku-3.5,opus-4.1-thinking,sharegpt,124,0.575,200
sonnet-4.5,opus-4.1-thinking,sharegpt,-1,0.605,200
opus-4.1,opus-4.1-thinking,sharegpt,1,0.475,200
gemini-2.0-flash-lite,opus-4.1-thinking,sharegpt,88,0.115,200
gemini-2.0-flash,opus-4.1-thinking,sharegpt,82,0.355,200
ll-3.1-8b,opus-4.1-thinking,sharegpt,211,0.51,200
ll-3.1-70b,opus-4.1-thinking,sharegpt,159,0.655,200
ll-3.1-405b,opus-4.1-thinking,sharegpt,111,0.465,200
qwen-2.5-72b,opus-4.1-thinking,sharegpt,156,0.125,200
qwen-3.0-80b,opus-4.1-thinking,sharegpt,45,0.035,200
deepseek-3.1,opus-4.1-thinking,sharegpt,28,0.1,200
kimi-k2,opus-4.1-thinking,sharegpt,24,0.215,200
gpt-oss-120b-thinking,gemini-2.5-pro-thinking,sharegpt,91,0.8113888888888888,200
opus-4.1-thinking,gemini-2.5-pro-thinking,sharegpt,4,0.895,200
qwen-3.0-80b-thinking,gemini-2.5-pro-thinking,sharegpt,80,0.0380325203252032,200
deepseek-r1-thinking,gemini-2.5-pro-thinking,sharegpt,27,0.03,200
kimi-k2-thinking,gemini-2.5-pro-thinking,sharegpt,16,0.1348358208955224,200
gpt-4o-mini,gemini-2.5-pro-thinking,sharegpt,142,0.215,200
gpt-4.1-mini,gemini-2.5-pro-thinking,sharegpt,70,0.025,200
gpt-4o,gemini-2.5-pro-thinking,sharegpt,8,0.1107843137254901,200
gpt-4.1,gemini-2.5-pro-thinking,sharegpt,37,0.705,200
haiku-3.5,gemini-2.5-pro-thinking,sharegpt,128,0.6,200
sonnet-4.5,gemini-2.5-pro-thinking,sharegpt,3,0.75,200
opus-4.1,gemini-2.5-pro-thinking,sharegpt,5,0.91,200
gemini-2.0-flash-lite,gemini-2.5-pro-thinking,sharegpt,92,0.055,200
gemini-2.0-flash,gemini-2.5-pro-thinking,sharegpt,86,0.265,200
ll-3.1-8b,gemini-2.5-pro-thinking,sharegpt,215,0.485,200
ll-3.1-70b,gemini-2.5-pro-thinking,sharegpt,163,0.62,200
ll-3.1-405b,gemini-2.5-pro-thinking,sharegpt,115,0.68,200
qwen-2.5-72b,gemini-2.5-pro-thinking,sharegpt,160,0.105,200
qwen-3.0-80b,gemini-2.5-pro-thinking,sharegpt,49,0.045,200
deepseek-3.1,gemini-2.5-pro-thinking,sharegpt,32,0.055,200
kimi-k2,gemini-2.5-pro-thinking,sharegpt,28,0.235,200
gpt-oss-120b-thinking,qwen-3.0-80b-thinking,sharegpt,11,0.6974482758620689,200
opus-4.1-thinking,qwen-3.0-80b-thinking,sharegpt,-76,0.975,200
gemini-2.5-pro-thinking,qwen-3.0-80b-thinking,sharegpt,-80,0.02,200
deepseek-r1-thinking,qwen-3.0-80b-thinking,sharegpt,-53,0.055,200
kimi-k2-thinking,qwen-3.0-80b-thinking,sharegpt,-64,0.2928199428389965,200
gpt-4o-mini,qwen-3.0-80b-thinking,sharegpt,62,0.255,200
gpt-4.1-mini,qwen-3.0-80b-thinking,sharegpt,-10,0.015,200
gpt-4o,qwen-3.0-80b-thinking,sharegpt,-72,0.0876666666666666,200
gpt-4.1,qwen-3.0-80b-thinking,sharegpt,-43,0.625,200
haiku-3.5,qwen-3.0-80b-thinking,sharegpt,48,0.73,200
sonnet-4.5,qwen-3.0-80b-thinking,sharegpt,-77,0.875,200
opus-4.1,qwen-3.0-80b-thinking,sharegpt,-75,0.955,200
gemini-2.0-flash-lite,qwen-3.0-80b-thinking,sharegpt,12,0.07,200
gemini-2.0-flash,qwen-3.0-80b-thinking,sharegpt,6,0.27,200
ll-3.1-8b,qwen-3.0-80b-thinking,sharegpt,135,0.535,200
ll-3.1-70b,qwen-3.0-80b-thinking,sharegpt,83,0.52,200
ll-3.1-405b,qwen-3.0-80b-thinking,sharegpt,35,0.625,200
qwen-2.5-72b,qwen-3.0-80b-thinking,sharegpt,80,0.13,200
qwen-3.0-80b,qwen-3.0-80b-thinking,sharegpt,-31,0.02,200
deepseek-3.1,qwen-3.0-80b-thinking,sharegpt,-48,0.085,200
kimi-k2,qwen-3.0-80b-thinking,sharegpt,-52,0.21,200
gpt-oss-120b-thinking,deepseek-r1-thinking,sharegpt,64,0.7847871148459383,200
opus-4.1-thinking,deepseek-r1-thinking,sharegpt,-23,0.975,200
gemini-2.5-pro-thinking,deepseek-r1-thinking,sharegpt,-27,0.03,200
qwen-3.0-80b-thinking,deepseek-r1-thinking,sharegpt,53,0.1199626517273576,200
kimi-k2-thinking,deepseek-r1-thinking,sharegpt,-11,0.2303147482014388,200
gpt-4o-mini,deepseek-r1-thinking,sharegpt,115,0.33,200
gpt-4.1-mini,deepseek-r1-thinking,sharegpt,43,0.06,200
gpt-4o,deepseek-r1-thinking,sharegpt,-19,0.0958823529411764,200
gpt-4.1,deepseek-r1-thinking,sharegpt,10,0.695,200
haiku-3.5,deepseek-r1-thinking,sharegpt,101,0.64,200
sonnet-4.5,deepseek-r1-thinking,sharegpt,-24,0.785,200
opus-4.1,deepseek-r1-thinking,sharegpt,-22,0.975,200
gemini-2.0-flash-lite,deepseek-r1-thinking,sharegpt,65,0.07,200
gemini-2.0-flash,deepseek-r1-thinking,sharegpt,59,0.32,200
ll-3.1-8b,deepseek-r1-thinking,sharegpt,188,0.53,200
ll-3.1-70b,deepseek-r1-thinking,sharegpt,136,0.65,200
ll-3.1-405b,deepseek-r1-thinking,sharegpt,88,0.6567123287671234,200
qwen-2.5-72b,deepseek-r1-thinking,sharegpt,133,0.2,200
qwen-3.0-80b,deepseek-r1-thinking,sharegpt,22,0.035,200
deepseek-3.1,deepseek-r1-thinking,sharegpt,5,0.085,200
kimi-k2,deepseek-r1-thinking,sharegpt,1,0.265,200
gpt-oss-120b-thinking,kimi-k2-thinking,sharegpt,75,0.8657442528735632,200
opus-4.1-thinking,kimi-k2-thinking,sharegpt,-12,0.7574,200
gemini-2.5-pro-thinking,kimi-k2-thinking,sharegpt,-16,0.02,200
qwen-3.0-80b-thinking,kimi-k2-thinking,sharegpt,64,0.0522423706324635,200
deepseek-r1-thinking,kimi-k2-thinking,sharegpt,11,0.03,200
gpt-4o-mini,kimi-k2-thinking,sharegpt,126,0.33,200
gpt-4.1-mini,kimi-k2-thinking,sharegpt,54,0.055,200
gpt-4o,kimi-k2-thinking,sharegpt,-8,0.1154761904761904,200
gpt-4.1,kimi-k2-thinking,sharegpt,21,0.605,200
haiku-3.5,kimi-k2-thinking,sharegpt,112,0.605,200
sonnet-4.5,kimi-k2-thinking,sharegpt,-13,0.635,200
opus-4.1,kimi-k2-thinking,sharegpt,-11,0.7776000000000001,200
gemini-2.0-flash-lite,kimi-k2-thinking,sharegpt,76,0.09,200
gemini-2.0-flash,kimi-k2-thinking,sharegpt,70,0.33,200
ll-3.1-8b,kimi-k2-thinking,sharegpt,199,0.53,200
ll-3.1-70b,kimi-k2-thinking,sharegpt,147,0.69,200
ll-3.1-405b,kimi-k2-thinking,sharegpt,99,0.655,200
qwen-2.5-72b,kimi-k2-thinking,sharegpt,144,0.145,200
qwen-3.0-80b,kimi-k2-thinking,sharegpt,33,0.035,200
deepseek-3.1,kimi-k2-thinking,sharegpt,16,0.12,200
kimi-k2,kimi-k2-thinking,sharegpt,12,0.26,200
gpt-oss-120b-thinking,gpt-4o-mini,sharegpt,-51,0.8630361305361305,200
opus-4.1-thinking,gpt-4o-mini,sharegpt,-138,0.985,200
gemini-2.5-pro-thinking,gpt-4o-mini,sharegpt,-142,0.1,200
qwen-3.0-80b-thinking,gpt-4o-mini,sharegpt,-62,0.1211620635747785,200
deepseek-r1-thinking,gpt-4o-mini,sharegpt,-115,0.105,200
kimi-k2-thinking,gpt-4o-mini,sharegpt,-126,0.3873369565217391,200
gpt-4.1-mini,gpt-4o-mini,sharegpt,-72,0.035,200
gpt-4o,gpt-4o-mini,sharegpt,-134,0.055,200
gpt-4.1,gpt-4o-mini,sharegpt,-105,0.715,200
haiku-3.5,gpt-4o-mini,sharegpt,-14,0.495,200
sonnet-4.5,gpt-4o-mini,sharegpt,-139,0.77,200
opus-4.1,gpt-4o-mini,sharegpt,-137,0.98,200
gemini-2.0-flash-lite,gpt-4o-mini,sharegpt,-50,0.125,200
gemini-2.0-flash,gpt-4o-mini,sharegpt,-56,0.465,200
ll-3.1-8b,gpt-4o-mini,sharegpt,73,0.515,200
ll-3.1-70b,gpt-4o-mini,sharegpt,21,0.525,200
ll-3.1-405b,gpt-4o-mini,sharegpt,-27,0.25,200
qwen-2.5-72b,gpt-4o-mini,sharegpt,18,0.055,200
qwen-3.0-80b,gpt-4o-mini,sharegpt,-93,0.055,200
deepseek-3.1,gpt-4o-mini,sharegpt,-110,0.09,200
kimi-k2,gpt-4o-mini,sharegpt,-114,0.305,200
gpt-oss-120b-thinking,gpt-4.1-mini,sharegpt,21,0.8134293706293707,200
opus-4.1-thinking,gpt-4.1-mini,sharegpt,-66,0.73,200
gemini-2.5-pro-thinking,gpt-4.1-mini,sharegpt,-70,0.015,200
qwen-3.0-80b-thinking,gpt-4.1-mini,sharegpt,10,0.0304527712724434,200
deepseek-r1-thinking,gpt-4.1-mini,sharegpt,-43,0.0301020408163265,200
kimi-k2-thinking,gpt-4.1-mini,sharegpt,-54,0.1781021276595744,200
gpt-4o-mini,gpt-4.1-mini,sharegpt,72,0.205,200
gpt-4o,gpt-4.1-mini,sharegpt,-62,0.0353424657534246,200
gpt-4.1,gpt-4.1-mini,sharegpt,-33,0.405,200
haiku-3.5,gpt-4.1-mini,sharegpt,58,0.415,200
sonnet-4.5,gpt-4.1-mini,sharegpt,-67,0.64,200
opus-4.1,gpt-4.1-mini,sharegpt,-65,0.73,200
gemini-2.0-flash-lite,gpt-4.1-mini,sharegpt,22,0.07,200
gemini-2.0-flash,gpt-4.1-mini,sharegpt,16,0.41,200
ll-3.1-8b,gpt-4.1-mini,sharegpt,145,0.5149999999999999,200
ll-3.1-70b,gpt-4.1-mini,sharegpt,93,0.545,200
ll-3.1-405b,gpt-4.1-mini,sharegpt,45,0.2549999999999999,200
qwen-2.5-72b,gpt-4.1-mini,sharegpt,90,0.075,200
qwen-3.0-80b,gpt-4.1-mini,sharegpt,-21,0.02,200
deepseek-3.1,gpt-4.1-mini,sharegpt,-38,0.04,200
kimi-k2,gpt-4.1-mini,sharegpt,-42,0.235,200
gpt-oss-120b-thinking,gpt-4o,sharegpt,83,0.885430985915493,200
opus-4.1-thinking,gpt-4o,sharegpt,-4,0.95,200
gemini-2.5-pro-thinking,gpt-4o,sharegpt,-8,0.025,200
qwen-3.0-80b-thinking,gpt-4o,sharegpt,72,0.0294321859370403,200
deepseek-r1-thinking,gpt-4o,sharegpt,19,0.065,200
kimi-k2-thinking,gpt-4o,sharegpt,8,0.3834153846153846,200
gpt-4o-mini,gpt-4o,sharegpt,134,0.235,200
gpt-4.1-mini,gpt-4o,sharegpt,62,0.02,200
gpt-4.1,gpt-4o,sharegpt,29,0.66,200
haiku-3.5,gpt-4o,sharegpt,120,0.505,200
sonnet-4.5,gpt-4o,sharegpt,-5,0.66,200
opus-4.1,gpt-4o,sharegpt,-3,0.945,200
gemini-2.0-flash-lite,gpt-4o,sharegpt,84,0.105,200
gemini-2.0-flash,gpt-4o,sharegpt,78,0.515,200
ll-3.1-8b,gpt-4o,sharegpt,207,0.515,200
ll-3.1-70b,gpt-4o,sharegpt,155,0.52,200
ll-3.1-405b,gpt-4o,sharegpt,107,0.21,200
qwen-2.5-72b,gpt-4o,sharegpt,152,0.06,200
qwen-3.0-80b,gpt-4o,sharegpt,41,0.035,200
deepseek-3.1,gpt-4o,sharegpt,24,0.065,200
kimi-k2,gpt-4o,sharegpt,20,0.325,200
gpt-oss-120b-thinking,gpt-4.1,sharegpt,54,0.7849300699300699,200
opus-4.1-thinking,gpt-4.1,sharegpt,-33,0.8,200
gemini-2.5-pro-thinking,gpt-4.1,sharegpt,-37,0.015,200
qwen-3.0-80b-thinking,gpt-4.1,sharegpt,43,0.0355889724310777,200
deepseek-r1-thinking,gpt-4.1,sharegpt,-10,0.0203103448275862,200
kimi-k2-thinking,gpt-4.1,sharegpt,-21,0.1715151515151515,200
gpt-4o-mini,gpt-4.1,sharegpt,105,0.225,200
gpt-4.1-mini,gpt-4.1,sharegpt,33,0.005,200
gpt-4o,gpt-4.1,sharegpt,-29,0.0200680272108843,200
haiku-3.5,gpt-4.1,sharegpt,91,0.435,200
sonnet-4.5,gpt-4.1,sharegpt,-34,0.7,200
opus-4.1,gpt-4.1,sharegpt,-32,0.835,200
gemini-2.0-flash-lite,gpt-4.1,sharegpt,55,0.07,200
gemini-2.0-flash,gpt-4.1,sharegpt,49,0.37,200
ll-3.1-8b,gpt-4.1,sharegpt,178,0.53,200
ll-3.1-70b,gpt-4.1,sharegpt,126,0.56,200
ll-3.1-405b,gpt-4.1,sharegpt,78,0.31,200
qwen-2.5-72b,gpt-4.1,sharegpt,123,0.065,200
qwen-3.0-80b,gpt-4.1,sharegpt,12,0.01,200
deepseek-3.1,gpt-4.1,sharegpt,-5,0.035,200
kimi-k2,gpt-4.1,sharegpt,-9,0.265,200
gpt-oss-120b-thinking,haiku-3.5,sharegpt,-37,0.8655319148936171,200
opus-4.1-thinking,haiku-3.5,sharegpt,-124,0.71,200
gemini-2.5-pro-thinking,haiku-3.5,sharegpt,-128,0.105,200
qwen-3.0-80b-thinking,haiku-3.5,sharegpt,-48,0.1433986928104575,200
deepseek-r1-thinking,haiku-3.5,sharegpt,-101,0.11,200
kimi-k2-thinking,haiku-3.5,sharegpt,-112,0.407158273381295,200
gpt-4o-mini,haiku-3.5,sharegpt,14,0.41,200
gpt-4.1-mini,haiku-3.5,sharegpt,-58,0.055,200
gpt-4o,haiku-3.5,sharegpt,-120,0.0903741496598639,200
gpt-4.1,haiku-3.5,sharegpt,-91,0.76,200
sonnet-4.5,haiku-3.5,sharegpt,-125,0.595,200
opus-4.1,haiku-3.5,sharegpt,-123,0.725,200
gemini-2.0-flash-lite,haiku-3.5,sharegpt,-36,0.125,200
gemini-2.0-flash,haiku-3.5,sharegpt,-42,0.505,200
ll-3.1-8b,haiku-3.5,sharegpt,87,0.525,200
ll-3.1-70b,haiku-3.5,sharegpt,35,0.705,200
ll-3.1-405b,haiku-3.5,sharegpt,-13,0.215,200
qwen-2.5-72b,haiku-3.5,sharegpt,32,0.205,200
qwen-3.0-80b,haiku-3.5,sharegpt,-79,0.055,200
deepseek-3.1,haiku-3.5,sharegpt,-96,0.09,200
kimi-k2,haiku-3.5,sharegpt,-100,0.415,200
gpt-oss-120b-thinking,sonnet-4.5,sharegpt,88,0.8398094449047224,200
opus-4.1-thinking,sonnet-4.5,sharegpt,1,0.475,200
gemini-2.5-pro-thinking,sonnet-4.5,sharegpt,-3,0.025,200
qwen-3.0-80b-thinking,sonnet-4.5,sharegpt,77,0.0541946824873654,200
deepseek-r1-thinking,sonnet-4.5,sharegpt,24,0.055,200
kimi-k2-thinking,sonnet-4.5,sharegpt,13,0.199020979020979,200
gpt-4o-mini,sonnet-4.5,sharegpt,139,0.41,200
gpt-4.1-mini,sonnet-4.5,sharegpt,67,0.035,200
gpt-4o,sonnet-4.5,sharegpt,5,0.08,200
gpt-4.1,sonnet-4.5,sharegpt,34,0.65,200
haiku-3.5,sonnet-4.5,sharegpt,125,0.565,200
opus-4.1,sonnet-4.5,sharegpt,2,0.515,200
gemini-2.0-flash-lite,sonnet-4.5,sharegpt,89,0.115,200
gemini-2.0-flash,sonnet-4.5,sharegpt,83,0.4,200
ll-3.1-8b,sonnet-4.5,sharegpt,212,0.575,200
ll-3.1-70b,sonnet-4.5,sharegpt,160,0.72,200
ll-3.1-405b,sonnet-4.5,sharegpt,112,0.355,200
qwen-2.5-72b,sonnet-4.5,sharegpt,157,0.075,200
qwen-3.0-80b,sonnet-4.5,sharegpt,46,0.025,200
deepseek-3.1,sonnet-4.5,sharegpt,29,0.055,200
kimi-k2,sonnet-4.5,sharegpt,25,0.2,200
gpt-oss-120b-thinking,opus-4.1,sharegpt,86,0.8269444444444445,200
opus-4.1-thinking,opus-4.1,sharegpt,-1,0.42,200
gemini-2.5-pro-thinking,opus-4.1,sharegpt,-5,0.0,200
qwen-3.0-80b-thinking,opus-4.1,sharegpt,75,0.0640492359932088,200
deepseek-r1-thinking,opus-4.1,sharegpt,22,0.055,200
kimi-k2-thinking,opus-4.1,sharegpt,11,0.133720792664892,200
gpt-4o-mini,opus-4.1,sharegpt,137,0.38,200
gpt-4.1-mini,opus-4.1,sharegpt,65,0.03,200
gpt-4o,opus-4.1,sharegpt,3,0.07,200
gpt-4.1,opus-4.1,sharegpt,32,0.635,200
haiku-3.5,opus-4.1,sharegpt,123,0.615,200
sonnet-4.5,opus-4.1,sharegpt,-2,0.55,200
gemini-2.0-flash-lite,opus-4.1,sharegpt,87,0.1,200
gemini-2.0-flash,opus-4.1,sharegpt,81,0.42,200
ll-3.1-8b,opus-4.1,sharegpt,210,0.5199999999999999,200
ll-3.1-70b,opus-4.1,sharegpt,158,0.66,200
ll-3.1-405b,opus-4.1,sharegpt,110,0.32,200
qwen-2.5-72b,opus-4.1,sharegpt,155,0.095,200
qwen-3.0-80b,opus-4.1,sharegpt,44,0.025,200
deepseek-3.1,opus-4.1,sharegpt,27,0.055,200
kimi-k2,opus-4.1,sharegpt,23,0.225,200
gpt-oss-120b-thinking,gemini-2.0-flash-lite,sharegpt,-1,0.8206293706293707,200
opus-4.1-thinking,gemini-2.0-flash-lite,sharegpt,-88,0.8944117647058824,200
