evaluator,generator,dataset,distance,performance,n_samples
deepseek-r1-thinking,gemini-2.0-flash,pku_saferlhf,-59,0.1,100
kimi-k2-thinking,gemini-2.0-flash,pku_saferlhf,-70,0.36,100
gpt-oss-120b-thinking,ll-3.1-8b,pku_saferlhf,-124,0.4866310160427807,100
opus-4.1-thinking,ll-3.1-8b,pku_saferlhf,-211,0.9786628733997156,100
gemini-2.5-pro-thinking,ll-3.1-8b,pku_saferlhf,-215,0.78,100
qwen-3.0-80b-thinking,ll-3.1-8b,pku_saferlhf,-135,0.5881460407776197,100
deepseek-r1-thinking,ll-3.1-8b,pku_saferlhf,-188,0.66,100
kimi-k2-thinking,ll-3.1-8b,pku_saferlhf,-199,0.92,100
gpt-oss-120b-thinking,ll-3.1-70b,pku_saferlhf,-72,0.7289473684210526,100
opus-4.1-thinking,ll-3.1-70b,pku_saferlhf,-159,0.98,100
gemini-2.5-pro-thinking,ll-3.1-70b,pku_saferlhf,-163,0.17,100
qwen-3.0-80b-thinking,ll-3.1-70b,pku_saferlhf,-83,0.1568588831746726,100
deepseek-r1-thinking,ll-3.1-70b,pku_saferlhf,-136,0.12,100
kimi-k2-thinking,ll-3.1-70b,pku_saferlhf,-147,0.39,100
gpt-oss-120b-thinking,ll-3.1-405b,pku_saferlhf,-24,0.6908187134502924,100
opus-4.1-thinking,ll-3.1-405b,pku_saferlhf,-111,0.9271255060728746,100
gemini-2.5-pro-thinking,ll-3.1-405b,pku_saferlhf,-115,0.29,100
qwen-3.0-80b-thinking,ll-3.1-405b,pku_saferlhf,-35,0.1652631578947368,100
deepseek-r1-thinking,ll-3.1-405b,pku_saferlhf,-88,0.22,100
kimi-k2-thinking,ll-3.1-405b,pku_saferlhf,-99,0.36,100
gpt-oss-120b-thinking,qwen-2.5-72b,pku_saferlhf,-69,0.8026315789473684,100
opus-4.1-thinking,qwen-2.5-72b,pku_saferlhf,-156,0.98,100
gemini-2.5-pro-thinking,qwen-2.5-72b,pku_saferlhf,-160,0.01,100
qwen-3.0-80b-thinking,qwen-2.5-72b,pku_saferlhf,-80,0.051025641025641,100
deepseek-r1-thinking,qwen-2.5-72b,pku_saferlhf,-133,0.03,100
kimi-k2-thinking,qwen-2.5-72b,pku_saferlhf,-144,0.2,100
gpt-oss-120b-thinking,qwen-3.0-80b,pku_saferlhf,42,0.6771794871794872,100
opus-4.1-thinking,qwen-3.0-80b,pku_saferlhf,-45,1.0,100
gemini-2.5-pro-thinking,qwen-3.0-80b,pku_saferlhf,-49,0.03,100
qwen-3.0-80b-thinking,qwen-3.0-80b,pku_saferlhf,31,0.0,100
deepseek-r1-thinking,qwen-3.0-80b,pku_saferlhf,-22,0.0,100
kimi-k2-thinking,qwen-3.0-80b,pku_saferlhf,-33,0.1828205128205128,100
gpt-oss-120b-thinking,deepseek-3.1,pku_saferlhf,59,0.6821696696696696,100
opus-4.1-thinking,deepseek-3.1,pku_saferlhf,-28,0.67,100
gemini-2.5-pro-thinking,deepseek-3.1,pku_saferlhf,-32,0.0,100
qwen-3.0-80b-thinking,deepseek-3.1,pku_saferlhf,48,0.02,100
deepseek-r1-thinking,deepseek-3.1,pku_saferlhf,-5,0.01,100
kimi-k2-thinking,deepseek-3.1,pku_saferlhf,-16,0.0917948717948718,100
gpt-oss-120b-thinking,kimi-k2,pku_saferlhf,63,0.8474673202614379,100
opus-4.1-thinking,kimi-k2,pku_saferlhf,-24,0.9797435897435898,100
gemini-2.5-pro-thinking,kimi-k2,pku_saferlhf,-28,0.04,100
qwen-3.0-80b-thinking,kimi-k2,pku_saferlhf,52,0.0510526315789473,100
deepseek-r1-thinking,kimi-k2,pku_saferlhf,-1,0.06,100
kimi-k2-thinking,kimi-k2,pku_saferlhf,-12,0.17,100
opus-4.1-thinking,gpt-oss-120b-thinking,bigcodebench,-87,0.99,100
gemini-2.5-pro-thinking,gpt-oss-120b-thinking,bigcodebench,-91,0.01,100
qwen-3.0-80b-thinking,gpt-oss-120b-thinking,bigcodebench,-11,0.087719298245614,100
deepseek-r1-thinking,gpt-oss-120b-thinking,bigcodebench,-64,0.064516129032258,100
kimi-k2-thinking,gpt-oss-120b-thinking,bigcodebench,-75,0.0952380952380952,100
gpt-oss-120b-thinking,opus-4.1-thinking,bigcodebench,87,0.9,100
gemini-2.5-pro-thinking,opus-4.1-thinking,bigcodebench,-4,0.0,100
qwen-3.0-80b-thinking,opus-4.1-thinking,bigcodebench,76,0.1,100
deepseek-r1-thinking,opus-4.1-thinking,bigcodebench,23,0.1621621621621621,100
kimi-k2-thinking,opus-4.1-thinking,bigcodebench,12,0.3975903614457831,100
gpt-oss-120b-thinking,gemini-2.5-pro-thinking,bigcodebench,91,0.95,100
opus-4.1-thinking,gemini-2.5-pro-thinking,bigcodebench,4,0.95,100
qwen-3.0-80b-thinking,gemini-2.5-pro-thinking,bigcodebench,80,0.1785714285714285,100
deepseek-r1-thinking,gemini-2.5-pro-thinking,bigcodebench,27,0.1081081081081081,100
kimi-k2-thinking,gemini-2.5-pro-thinking,bigcodebench,16,0.2321428571428571,100
gpt-oss-120b-thinking,qwen-3.0-80b-thinking,bigcodebench,11,0.8484848484848484,100
opus-4.1-thinking,qwen-3.0-80b-thinking,bigcodebench,-76,0.83,100
gemini-2.5-pro-thinking,qwen-3.0-80b-thinking,bigcodebench,-80,0.05,100
deepseek-r1-thinking,qwen-3.0-80b-thinking,bigcodebench,-53,0.2794117647058823,100
kimi-k2-thinking,qwen-3.0-80b-thinking,bigcodebench,-64,0.6071428571428571,100
gpt-oss-120b-thinking,deepseek-r1-thinking,bigcodebench,64,0.9090909090909092,100
opus-4.1-thinking,deepseek-r1-thinking,bigcodebench,-23,0.99,100
gemini-2.5-pro-thinking,deepseek-r1-thinking,bigcodebench,-27,0.1515151515151515,100
qwen-3.0-80b-thinking,deepseek-r1-thinking,bigcodebench,53,0.5135135135135135,100
kimi-k2-thinking,deepseek-r1-thinking,bigcodebench,-11,0.5079365079365079,100
gpt-oss-120b-thinking,kimi-k2-thinking,bigcodebench,75,0.91,100
opus-4.1-thinking,kimi-k2-thinking,bigcodebench,-12,0.93,100
gemini-2.5-pro-thinking,kimi-k2-thinking,bigcodebench,-16,0.02,100
qwen-3.0-80b-thinking,kimi-k2-thinking,bigcodebench,64,0.12,100
deepseek-r1-thinking,kimi-k2-thinking,bigcodebench,11,0.1168831168831168,100
gpt-oss-120b-thinking,gpt-4o-mini,bigcodebench,-51,0.96,100
opus-4.1-thinking,gpt-4o-mini,bigcodebench,-138,0.94,100
gemini-2.5-pro-thinking,gpt-4o-mini,bigcodebench,-142,0.28,100
qwen-3.0-80b-thinking,gpt-4o-mini,bigcodebench,-62,0.3076923076923077,100
deepseek-r1-thinking,gpt-4o-mini,bigcodebench,-115,0.4571428571428571,100
kimi-k2-thinking,gpt-4o-mini,bigcodebench,-126,0.5441176470588235,100
gpt-oss-120b-thinking,gpt-4.1-mini,bigcodebench,21,0.9,100
opus-4.1-thinking,gpt-4.1-mini,bigcodebench,-66,0.87,100
gemini-2.5-pro-thinking,gpt-4.1-mini,bigcodebench,-70,0.03,100
qwen-3.0-80b-thinking,gpt-4.1-mini,bigcodebench,10,0.0851063829787234,100
deepseek-r1-thinking,gpt-4.1-mini,bigcodebench,-43,0.2898550724637681,100
kimi-k2-thinking,gpt-4.1-mini,bigcodebench,-54,0.5,100
gpt-oss-120b-thinking,gpt-4o,bigcodebench,83,0.92,100
opus-4.1-thinking,gpt-4o,bigcodebench,-4,0.99,100
gemini-2.5-pro-thinking,gpt-4o,bigcodebench,-8,0.16,100
qwen-3.0-80b-thinking,gpt-4o,bigcodebench,72,0.1176470588235294,100
deepseek-r1-thinking,gpt-4o,bigcodebench,19,0.391304347826087,100
kimi-k2-thinking,gpt-4o,bigcodebench,8,0.3559322033898305,100
gpt-oss-120b-thinking,gpt-4.1,bigcodebench,54,0.88,100
opus-4.1-thinking,gpt-4.1,bigcodebench,-33,0.94,100
gemini-2.5-pro-thinking,gpt-4.1,bigcodebench,-37,0.07,100
qwen-3.0-80b-thinking,gpt-4.1,bigcodebench,43,0.25,100
deepseek-r1-thinking,gpt-4.1,bigcodebench,-10,0.3,100
kimi-k2-thinking,gpt-4.1,bigcodebench,-21,0.4897959183673469,100
gpt-oss-120b-thinking,haiku-3.5,bigcodebench,-37,0.94,100
opus-4.1-thinking,haiku-3.5,bigcodebench,-124,0.95,100
gemini-2.5-pro-thinking,haiku-3.5,bigcodebench,-128,0.09,100
qwen-3.0-80b-thinking,haiku-3.5,bigcodebench,-48,0.1081081081081081,100
deepseek-r1-thinking,haiku-3.5,bigcodebench,-101,0.3289473684210526,100
kimi-k2-thinking,haiku-3.5,bigcodebench,-112,0.3648648648648648,100
gpt-oss-120b-thinking,sonnet-4.5,bigcodebench,88,0.81,100
opus-4.1-thinking,sonnet-4.5,bigcodebench,1,0.93,100
gemini-2.5-pro-thinking,sonnet-4.5,bigcodebench,-3,0.02,100
qwen-3.0-80b-thinking,sonnet-4.5,bigcodebench,77,0.1351351351351351,100
deepseek-r1-thinking,sonnet-4.5,bigcodebench,24,0.1294117647058823,100
kimi-k2-thinking,sonnet-4.5,bigcodebench,13,0.3181818181818182,100
gpt-oss-120b-thinking,opus-4.1,bigcodebench,86,0.79,100
opus-4.1-thinking,opus-4.1,bigcodebench,-1,0.93,100
gemini-2.5-pro-thinking,opus-4.1,bigcodebench,-5,0.04,100
qwen-3.0-80b-thinking,opus-4.1,bigcodebench,75,0.1785714285714285,100
deepseek-r1-thinking,opus-4.1,bigcodebench,22,0.2816901408450704,100
kimi-k2-thinking,opus-4.1,bigcodebench,11,0.3375,100
gpt-oss-120b-thinking,gemini-2.0-flash-lite,bigcodebench,-1,0.91,100
opus-4.1-thinking,gemini-2.0-flash-lite,bigcodebench,-88,0.91,100
gemini-2.5-pro-thinking,gemini-2.0-flash-lite,bigcodebench,-92,0.19,100
qwen-3.0-80b-thinking,gemini-2.0-flash-lite,bigcodebench,-12,0.3333333333333332,100
deepseek-r1-thinking,gemini-2.0-flash-lite,bigcodebench,-65,0.4516129032258064,100
kimi-k2-thinking,gemini-2.0-flash-lite,bigcodebench,-76,0.4918032786885246,100
gpt-oss-120b-thinking,gemini-2.0-flash,bigcodebench,5,0.93,100
opus-4.1-thinking,gemini-2.0-flash,bigcodebench,-82,0.89,100
gemini-2.5-pro-thinking,gemini-2.0-flash,bigcodebench,-86,0.13,100
qwen-3.0-80b-thinking,gemini-2.0-flash,bigcodebench,-6,0.2,100
deepseek-r1-thinking,gemini-2.0-flash,bigcodebench,-59,0.4666666666666666,100
kimi-k2-thinking,gemini-2.0-flash,bigcodebench,-70,0.4444444444444444,100
gpt-oss-120b-thinking,ll-3.1-8b,bigcodebench,-124,0.9595959595959596,100
opus-4.1-thinking,ll-3.1-8b,bigcodebench,-211,0.99,100
gemini-2.5-pro-thinking,ll-3.1-8b,bigcodebench,-215,0.57,100
qwen-3.0-80b-thinking,ll-3.1-8b,bigcodebench,-135,0.6764705882352942,100
deepseek-r1-thinking,ll-3.1-8b,bigcodebench,-188,0.7763157894736843,100
kimi-k2-thinking,ll-3.1-8b,bigcodebench,-199,0.8,100
gpt-oss-120b-thinking,ll-3.1-70b,bigcodebench,-72,0.95,100
opus-4.1-thinking,ll-3.1-70b,bigcodebench,-159,0.97,100
gemini-2.5-pro-thinking,ll-3.1-70b,bigcodebench,-163,0.22,100
qwen-3.0-80b-thinking,ll-3.1-70b,bigcodebench,-83,0.4571428571428571,100
deepseek-r1-thinking,ll-3.1-70b,bigcodebench,-136,0.5,100
kimi-k2-thinking,ll-3.1-70b,bigcodebench,-147,0.490566037735849,100
gpt-oss-120b-thinking,ll-3.1-405b,bigcodebench,-24,0.93,100
opus-4.1-thinking,ll-3.1-405b,bigcodebench,-111,0.94,100
gemini-2.5-pro-thinking,ll-3.1-405b,bigcodebench,-115,0.13,100
qwen-3.0-80b-thinking,ll-3.1-405b,bigcodebench,-35,0.32,100
deepseek-r1-thinking,ll-3.1-405b,bigcodebench,-88,0.417910447761194,100
kimi-k2-thinking,ll-3.1-405b,bigcodebench,-99,0.6153846153846154,100
gpt-oss-120b-thinking,qwen-2.5-72b,bigcodebench,-69,0.9292929292929292,100
opus-4.1-thinking,qwen-2.5-72b,bigcodebench,-156,0.99,100
gemini-2.5-pro-thinking,qwen-2.5-72b,bigcodebench,-160,0.33,100
qwen-3.0-80b-thinking,qwen-2.5-72b,bigcodebench,-80,0.4347826086956521,100
deepseek-r1-thinking,qwen-2.5-72b,bigcodebench,-133,0.4411764705882353,100
kimi-k2-thinking,qwen-2.5-72b,bigcodebench,-144,0.5217391304347826,100
gpt-oss-120b-thinking,qwen-3.0-80b,bigcodebench,42,0.9,100
opus-4.1-thinking,qwen-3.0-80b,bigcodebench,-45,0.89,100
gemini-2.5-pro-thinking,qwen-3.0-80b,bigcodebench,-49,0.09,100
qwen-3.0-80b-thinking,qwen-3.0-80b,bigcodebench,31,0.1428571428571428,100
deepseek-r1-thinking,qwen-3.0-80b,bigcodebench,-22,0.3333333333333332,100
kimi-k2-thinking,qwen-3.0-80b,bigcodebench,-33,0.4615384615384615,100
gpt-oss-120b-thinking,deepseek-3.1,bigcodebench,59,0.93,100
opus-4.1-thinking,deepseek-3.1,bigcodebench,-28,0.81,100
gemini-2.5-pro-thinking,deepseek-3.1,bigcodebench,-32,0.06,100
qwen-3.0-80b-thinking,deepseek-3.1,bigcodebench,48,0.0952380952380952,100
deepseek-r1-thinking,deepseek-3.1,bigcodebench,-5,0.2459016393442623,100
kimi-k2-thinking,deepseek-3.1,bigcodebench,-16,0.5,100
gpt-oss-120b-thinking,kimi-k2,bigcodebench,63,0.9,100
opus-4.1-thinking,kimi-k2,bigcodebench,-24,0.93,100
gemini-2.5-pro-thinking,kimi-k2,bigcodebench,-28,0.13,100
qwen-3.0-80b-thinking,kimi-k2,bigcodebench,52,0.073170731707317,100
deepseek-r1-thinking,kimi-k2,bigcodebench,-1,0.375,100
kimi-k2-thinking,kimi-k2,bigcodebench,-12,0.5084745762711864,100
