evaluator,generator,dataset,distance,performance,n_samples
qwen-3.0-80b,ll-3.1-70b,wikisum,-114,1.0,98
deepseek-3.1,ll-3.1-70b,wikisum,-131,0.826530612244898,98
kimi-k2,ll-3.1-70b,wikisum,-135,0.8163265306122449,98
gpt-oss-120b-thinking,ll-3.1-405b,wikisum,-24,0.8979591836734694,98
opus-4.1-thinking,ll-3.1-405b,wikisum,-111,0.826530612244898,98
gemini-2.5-pro-thinking,ll-3.1-405b,wikisum,-115,0.9897959183673468,98
qwen-3.0-80b-thinking,ll-3.1-405b,wikisum,-35,0.8040816326530612,98
deepseek-r1-thinking,ll-3.1-405b,wikisum,-88,0.8061224489795918,98
kimi-k2-thinking,ll-3.1-405b,wikisum,-99,0.8648526077097506,98
gpt-4o-mini,ll-3.1-405b,wikisum,27,0.5510204081632653,98
gpt-4.1-mini,ll-3.1-405b,wikisum,-45,0.8673469387755102,98
gpt-4o,ll-3.1-405b,wikisum,-107,0.5612244897959183,98
gpt-4.1,ll-3.1-405b,wikisum,-78,0.7346938775510204,98
haiku-3.5,ll-3.1-405b,wikisum,13,0.7040816326530612,98
sonnet-4.5,ll-3.1-405b,wikisum,-112,0.9081632653061223,98
opus-4.1,ll-3.1-405b,wikisum,-110,0.9897959183673468,98
gemini-2.0-flash-lite,ll-3.1-405b,wikisum,-23,0.3571428571428571,98
gemini-2.0-flash,ll-3.1-405b,wikisum,-29,0.3877551020408163,98
ll-3.1-8b,ll-3.1-405b,wikisum,100,0.4183673469387755,98
ll-3.1-70b,ll-3.1-405b,wikisum,48,0.5102040816326531,98
qwen-2.5-72b,ll-3.1-405b,wikisum,45,0.5714285714285714,98
qwen-3.0-80b,ll-3.1-405b,wikisum,-66,1.0,98
deepseek-3.1,ll-3.1-405b,wikisum,-83,0.8673469387755102,98
kimi-k2,ll-3.1-405b,wikisum,-87,0.7346938775510204,98
gpt-oss-120b-thinking,qwen-2.5-72b,wikisum,-69,0.7448979591836735,98
opus-4.1-thinking,qwen-2.5-72b,wikisum,-156,0.8367346938775511,98
gemini-2.5-pro-thinking,qwen-2.5-72b,wikisum,-160,1.0,98
qwen-3.0-80b-thinking,qwen-2.5-72b,wikisum,-80,0.7896825396825397,98
deepseek-r1-thinking,qwen-2.5-72b,wikisum,-133,0.9183673469387756,98
kimi-k2-thinking,qwen-2.5-72b,wikisum,-144,0.7338229744244782,98
gpt-4o-mini,qwen-2.5-72b,wikisum,-18,0.4795918367346938,98
gpt-4.1-mini,qwen-2.5-72b,wikisum,-90,0.9081632653061223,98
gpt-4o,qwen-2.5-72b,wikisum,-152,0.5102040816326531,98
gpt-4.1,qwen-2.5-72b,wikisum,-123,0.6122448979591837,98
haiku-3.5,qwen-2.5-72b,wikisum,-32,0.6326530612244898,98
sonnet-4.5,qwen-2.5-72b,wikisum,-157,0.9591836734693876,98
opus-4.1,qwen-2.5-72b,wikisum,-155,1.0,98
gemini-2.0-flash-lite,qwen-2.5-72b,wikisum,-68,0.5510204081632653,98
gemini-2.0-flash,qwen-2.5-72b,wikisum,-74,0.4795918367346938,98
ll-3.1-8b,qwen-2.5-72b,wikisum,55,0.4081632653061224,98
ll-3.1-70b,qwen-2.5-72b,wikisum,3,0.6122448979591837,98
ll-3.1-405b,qwen-2.5-72b,wikisum,-45,0.5816326530612245,98
qwen-3.0-80b,qwen-2.5-72b,wikisum,-111,1.0,98
deepseek-3.1,qwen-2.5-72b,wikisum,-128,0.826530612244898,98
kimi-k2,qwen-2.5-72b,wikisum,-132,0.7346938775510204,98
gpt-oss-120b-thinking,qwen-3.0-80b,wikisum,42,0.5352819093739191,98
opus-4.1-thinking,qwen-3.0-80b,wikisum,-45,0.5102040816326531,98
gemini-2.5-pro-thinking,qwen-3.0-80b,wikisum,-49,0.5408163265306123,98
qwen-3.0-80b-thinking,qwen-3.0-80b,wikisum,31,0.3208605609731577,98
deepseek-r1-thinking,qwen-3.0-80b,wikisum,-22,0.153888582460011,98
kimi-k2-thinking,qwen-3.0-80b,wikisum,-33,0.3112244897959184,98
gpt-4o-mini,qwen-3.0-80b,wikisum,93,0.2755102040816326,98
gpt-4.1-mini,qwen-3.0-80b,wikisum,21,0.3163265306122449,98
gpt-4o,qwen-3.0-80b,wikisum,-41,0.3775510204081632,98
gpt-4.1,qwen-3.0-80b,wikisum,-12,0.5,98
haiku-3.5,qwen-3.0-80b,wikisum,79,0.2244897959183673,98
sonnet-4.5,qwen-3.0-80b,wikisum,-46,0.5,98
opus-4.1,qwen-3.0-80b,wikisum,-44,0.7653061224489796,98
gemini-2.0-flash-lite,qwen-3.0-80b,wikisum,43,0.0204081632653061,98
gemini-2.0-flash,qwen-3.0-80b,wikisum,37,0.0306122448979591,98
ll-3.1-8b,qwen-3.0-80b,wikisum,166,0.3469387755102041,98
ll-3.1-70b,qwen-3.0-80b,wikisum,114,0.2346938775510204,98
ll-3.1-405b,qwen-3.0-80b,wikisum,66,0.1326530612244898,98
qwen-2.5-72b,qwen-3.0-80b,wikisum,111,0.3877551020408163,98
deepseek-3.1,qwen-3.0-80b,wikisum,-17,0.0510204081632653,98
kimi-k2,qwen-3.0-80b,wikisum,-21,0.4081632653061224,98
gpt-oss-120b-thinking,deepseek-3.1,wikisum,59,0.7551020408163265,98
opus-4.1-thinking,deepseek-3.1,wikisum,-28,0.7040816326530612,98
gemini-2.5-pro-thinking,deepseek-3.1,wikisum,-32,0.8673469387755102,98
qwen-3.0-80b-thinking,deepseek-3.1,wikisum,48,0.7556689342403629,98
deepseek-r1-thinking,deepseek-3.1,wikisum,-5,0.7244897959183674,98
kimi-k2-thinking,deepseek-3.1,wikisum,-16,0.6295101416395217,98
gpt-4o-mini,deepseek-3.1,wikisum,110,0.5,98
gpt-4.1-mini,deepseek-3.1,wikisum,38,0.9591836734693876,98
gpt-4o,deepseek-3.1,wikisum,-24,0.5,98
gpt-4.1,deepseek-3.1,wikisum,5,0.5306122448979592,98
haiku-3.5,deepseek-3.1,wikisum,96,0.6836734693877551,98
sonnet-4.5,deepseek-3.1,wikisum,-29,0.9285714285714286,98
opus-4.1,deepseek-3.1,wikisum,-27,0.9693877551020408,98
gemini-2.0-flash-lite,deepseek-3.1,wikisum,60,0.3673469387755102,98
gemini-2.0-flash,deepseek-3.1,wikisum,54,0.4387755102040816,98
ll-3.1-8b,deepseek-3.1,wikisum,183,0.4183673469387755,98
ll-3.1-70b,deepseek-3.1,wikisum,131,0.5714285714285714,98
ll-3.1-405b,deepseek-3.1,wikisum,83,0.6122448979591837,98
qwen-2.5-72b,deepseek-3.1,wikisum,128,0.6632653061224489,98
qwen-3.0-80b,deepseek-3.1,wikisum,17,1.0,98
kimi-k2,deepseek-3.1,wikisum,-4,0.7040816326530612,98
gpt-oss-120b-thinking,kimi-k2,wikisum,63,0.8469387755102041,98
opus-4.1-thinking,kimi-k2,wikisum,-24,0.8673469387755102,98
gemini-2.5-pro-thinking,kimi-k2,wikisum,-28,0.6326530612244898,98
qwen-3.0-80b-thinking,kimi-k2,wikisum,52,0.6216547702824973,98
deepseek-r1-thinking,kimi-k2,wikisum,-1,0.4795918367346938,98
kimi-k2-thinking,kimi-k2,wikisum,-12,0.504333779843984,98
gpt-4o-mini,kimi-k2,wikisum,114,0.5102040816326531,98
gpt-4.1-mini,kimi-k2,wikisum,42,0.6836734693877551,98
gpt-4o,kimi-k2,wikisum,-20,0.5408163265306123,98
gpt-4.1,kimi-k2,wikisum,9,0.5816326530612245,98
haiku-3.5,kimi-k2,wikisum,100,0.5918367346938775,98
sonnet-4.5,kimi-k2,wikisum,-25,0.8673469387755102,98
opus-4.1,kimi-k2,wikisum,-23,0.9693877551020408,98
gemini-2.0-flash-lite,kimi-k2,wikisum,64,0.2448979591836734,98
gemini-2.0-flash,kimi-k2,wikisum,58,0.3775510204081632,98
ll-3.1-8b,kimi-k2,wikisum,187,0.4183673469387755,98
ll-3.1-70b,kimi-k2,wikisum,135,0.5408163265306123,98
ll-3.1-405b,kimi-k2,wikisum,87,0.7244897959183674,98
qwen-2.5-72b,kimi-k2,wikisum,132,0.6938775510204082,98
qwen-3.0-80b,kimi-k2,wikisum,21,0.8979591836734694,98
deepseek-3.1,kimi-k2,wikisum,4,0.2346938775510204,98
opus-4.1-thinking,gpt-oss-120b-thinking,sharegpt,-87,0.8103448275862069,58
gemini-2.5-pro-thinking,gpt-oss-120b-thinking,sharegpt,-91,0.5576470588235294,200
qwen-3.0-80b-thinking,gpt-oss-120b-thinking,sharegpt,-11,0.605,200
deepseek-r1-thinking,gpt-oss-120b-thinking,sharegpt,-64,0.32,200
kimi-k2-thinking,gpt-oss-120b-thinking,sharegpt,-75,0.4096153846153846,200
gpt-4o-mini,gpt-oss-120b-thinking,sharegpt,51,0.475,200
gpt-4.1-mini,gpt-oss-120b-thinking,sharegpt,-21,0.285,200
gpt-4o,gpt-oss-120b-thinking,sharegpt,-83,0.43295,200
gpt-4.1,gpt-oss-120b-thinking,sharegpt,-54,0.505,200
haiku-3.5,gpt-oss-120b-thinking,sharegpt,37,0.22,200
sonnet-4.5,gpt-oss-120b-thinking,sharegpt,-88,0.505,200
opus-4.1,gpt-oss-120b-thinking,sharegpt,-86,0.8237254901960784,200
gemini-2.0-flash-lite,gpt-oss-120b-thinking,sharegpt,1,0.23,200
gemini-2.0-flash,gpt-oss-120b-thinking,sharegpt,-5,0.325,200
ll-3.1-8b,gpt-oss-120b-thinking,sharegpt,124,0.44,200
ll-3.1-70b,gpt-oss-120b-thinking,sharegpt,72,0.51,200
ll-3.1-405b,gpt-oss-120b-thinking,sharegpt,24,0.595,200
qwen-2.5-72b,gpt-oss-120b-thinking,sharegpt,69,0.52,200
qwen-3.0-80b,gpt-oss-120b-thinking,sharegpt,-42,0.315,200
deepseek-3.1,gpt-oss-120b-thinking,sharegpt,-59,0.3,200
kimi-k2,gpt-oss-120b-thinking,sharegpt,-63,0.49,200
gpt-oss-120b-thinking,opus-4.1-thinking,sharegpt,87,0.603448275862069,58
gemini-2.5-pro-thinking,opus-4.1-thinking,sharegpt,-4,0.9310344827586208,58
qwen-3.0-80b-thinking,opus-4.1-thinking,sharegpt,76,0.7890466531440162,58
deepseek-r1-thinking,opus-4.1-thinking,sharegpt,23,0.5862068965517241,58
kimi-k2-thinking,opus-4.1-thinking,sharegpt,12,0.7068965517241379,58
gpt-4o-mini,opus-4.1-thinking,sharegpt,138,0.475,200
gpt-4.1-mini,opus-4.1-thinking,sharegpt,66,0.5,200
gpt-4o,opus-4.1-thinking,sharegpt,4,0.4792,200
gpt-4.1,opus-4.1-thinking,sharegpt,33,0.51,200
haiku-3.5,opus-4.1-thinking,sharegpt,124,0.325,200
sonnet-4.5,opus-4.1-thinking,sharegpt,-1,0.49,200
opus-4.1,opus-4.1-thinking,sharegpt,1,0.5526530612244899,200
gemini-2.0-flash-lite,opus-4.1-thinking,sharegpt,88,0.595,200
gemini-2.0-flash,opus-4.1-thinking,sharegpt,82,0.83,200
ll-3.1-8b,opus-4.1-thinking,sharegpt,211,0.465,200
ll-3.1-70b,opus-4.1-thinking,sharegpt,159,0.495,200
ll-3.1-405b,opus-4.1-thinking,sharegpt,111,0.375,200
qwen-2.5-72b,opus-4.1-thinking,sharegpt,156,0.49,200
qwen-3.0-80b,opus-4.1-thinking,sharegpt,45,0.805,200
deepseek-3.1,opus-4.1-thinking,sharegpt,28,0.715,200
kimi-k2,opus-4.1-thinking,sharegpt,24,0.5930272108843537,200
gpt-oss-120b-thinking,gemini-2.5-pro-thinking,sharegpt,91,0.59,200
opus-4.1-thinking,gemini-2.5-pro-thinking,sharegpt,4,0.6206896551724138,58
qwen-3.0-80b-thinking,gemini-2.5-pro-thinking,sharegpt,80,0.615,200
deepseek-r1-thinking,gemini-2.5-pro-thinking,sharegpt,27,0.36,200
kimi-k2-thinking,gemini-2.5-pro-thinking,sharegpt,16,0.4795945205479452,200
gpt-4o-mini,gemini-2.5-pro-thinking,sharegpt,142,0.48,200
gpt-4.1-mini,gemini-2.5-pro-thinking,sharegpt,70,0.26,200
gpt-4o,gemini-2.5-pro-thinking,sharegpt,8,0.4619129251700681,200
gpt-4.1,gemini-2.5-pro-thinking,sharegpt,37,0.515,200
haiku-3.5,gemini-2.5-pro-thinking,sharegpt,128,0.19,200
sonnet-4.5,gemini-2.5-pro-thinking,sharegpt,3,0.395,200
opus-4.1,gemini-2.5-pro-thinking,sharegpt,5,0.567843137254902,200
gemini-2.0-flash-lite,gemini-2.5-pro-thinking,sharegpt,92,0.2499999999999999,200
gemini-2.0-flash,gemini-2.5-pro-thinking,sharegpt,86,0.345,200
ll-3.1-8b,gemini-2.5-pro-thinking,sharegpt,215,0.41,200
ll-3.1-70b,gemini-2.5-pro-thinking,sharegpt,163,0.46,200
ll-3.1-405b,gemini-2.5-pro-thinking,sharegpt,115,0.335,200
qwen-2.5-72b,gemini-2.5-pro-thinking,sharegpt,160,0.495,200
qwen-3.0-80b,gemini-2.5-pro-thinking,sharegpt,49,0.585,200
deepseek-3.1,gemini-2.5-pro-thinking,sharegpt,32,0.285,200
kimi-k2,gemini-2.5-pro-thinking,sharegpt,28,0.5077450980392156,200
gpt-oss-120b-thinking,qwen-3.0-80b-thinking,sharegpt,11,0.53,200
opus-4.1-thinking,qwen-3.0-80b-thinking,sharegpt,-76,0.8448275862068966,58
gemini-2.5-pro-thinking,qwen-3.0-80b-thinking,sharegpt,-80,0.58,200
deepseek-r1-thinking,qwen-3.0-80b-thinking,sharegpt,-53,0.295,200
kimi-k2-thinking,qwen-3.0-80b-thinking,sharegpt,-64,0.4722562449637389,200
gpt-4o-mini,qwen-3.0-80b-thinking,sharegpt,62,0.4,200
gpt-4.1-mini,qwen-3.0-80b-thinking,sharegpt,-10,0.27,200
gpt-4o,qwen-3.0-80b-thinking,sharegpt,-72,0.405,200
gpt-4.1,qwen-3.0-80b-thinking,sharegpt,-43,0.5,200
haiku-3.5,qwen-3.0-80b-thinking,sharegpt,48,0.255,200
sonnet-4.5,qwen-3.0-80b-thinking,sharegpt,-77,0.52,200
opus-4.1,qwen-3.0-80b-thinking,sharegpt,-75,0.76,200
gemini-2.0-flash-lite,qwen-3.0-80b-thinking,sharegpt,12,0.235,200
gemini-2.0-flash,qwen-3.0-80b-thinking,sharegpt,6,0.265,200
ll-3.1-8b,qwen-3.0-80b-thinking,sharegpt,135,0.345,200
ll-3.1-70b,qwen-3.0-80b-thinking,sharegpt,83,0.46,200
ll-3.1-405b,qwen-3.0-80b-thinking,sharegpt,35,0.415,200
qwen-2.5-72b,qwen-3.0-80b-thinking,sharegpt,80,0.49,200
qwen-3.0-80b,qwen-3.0-80b-thinking,sharegpt,-31,0.36,200
deepseek-3.1,qwen-3.0-80b-thinking,sharegpt,-48,0.285,200
kimi-k2,qwen-3.0-80b-thinking,sharegpt,-52,0.58,200
gpt-oss-120b-thinking,deepseek-r1-thinking,sharegpt,64,0.65,200
opus-4.1-thinking,deepseek-r1-thinking,sharegpt,-23,0.896551724137931,58
gemini-2.5-pro-thinking,deepseek-r1-thinking,sharegpt,-27,0.725,200
qwen-3.0-80b-thinking,deepseek-r1-thinking,sharegpt,53,0.7239215686274509,200
kimi-k2-thinking,deepseek-r1-thinking,sharegpt,-11,0.5667736185383244,200
gpt-4o-mini,deepseek-r1-thinking,sharegpt,115,0.475,200
gpt-4.1-mini,deepseek-r1-thinking,sharegpt,43,0.435,200
gpt-4o,deepseek-r1-thinking,sharegpt,-19,0.495,200
gpt-4.1,deepseek-r1-thinking,sharegpt,10,0.5399999999999999,200
haiku-3.5,deepseek-r1-thinking,sharegpt,101,0.245,200
sonnet-4.5,deepseek-r1-thinking,sharegpt,-24,0.51,200
opus-4.1,deepseek-r1-thinking,sharegpt,-22,0.905,200
gemini-2.0-flash-lite,deepseek-r1-thinking,sharegpt,65,0.375,200
gemini-2.0-flash,deepseek-r1-thinking,sharegpt,59,0.58,200
ll-3.1-8b,deepseek-r1-thinking,sharegpt,188,0.37,200
ll-3.1-70b,deepseek-r1-thinking,sharegpt,136,0.485,200
ll-3.1-405b,deepseek-r1-thinking,sharegpt,88,0.4444520547945205,200
qwen-2.5-72b,deepseek-r1-thinking,sharegpt,133,0.5,200
qwen-3.0-80b,deepseek-r1-thinking,sharegpt,22,0.685,200
deepseek-3.1,deepseek-r1-thinking,sharegpt,5,0.5,200
kimi-k2,deepseek-r1-thinking,sharegpt,1,0.6,200
gpt-oss-120b-thinking,kimi-k2-thinking,sharegpt,75,0.6030272108843537,200
opus-4.1-thinking,kimi-k2-thinking,sharegpt,-12,0.6206896551724138,58
gemini-2.5-pro-thinking,kimi-k2-thinking,sharegpt,-16,0.66,200
qwen-3.0-80b-thinking,kimi-k2-thinking,sharegpt,64,0.6732352941176472,200
deepseek-r1-thinking,kimi-k2-thinking,sharegpt,11,0.44,200
gpt-4o-mini,kimi-k2-thinking,sharegpt,126,0.465,200
gpt-4.1-mini,kimi-k2-thinking,sharegpt,54,0.4,200
gpt-4o,kimi-k2-thinking,sharegpt,-8,0.4673809523809523,200
gpt-4.1,kimi-k2-thinking,sharegpt,21,0.505,200
haiku-3.5,kimi-k2-thinking,sharegpt,112,0.255,200
sonnet-4.5,kimi-k2-thinking,sharegpt,-13,0.41,200
opus-4.1,kimi-k2-thinking,sharegpt,-11,0.605,200
gemini-2.0-flash-lite,kimi-k2-thinking,sharegpt,76,0.415,200
gemini-2.0-flash,kimi-k2-thinking,sharegpt,70,0.58,200
ll-3.1-8b,kimi-k2-thinking,sharegpt,199,0.43,200
ll-3.1-70b,kimi-k2-thinking,sharegpt,147,0.49,200
ll-3.1-405b,kimi-k2-thinking,sharegpt,99,0.435,200
qwen-2.5-72b,kimi-k2-thinking,sharegpt,144,0.48,200
qwen-3.0-80b,kimi-k2-thinking,sharegpt,33,0.59,200
deepseek-3.1,kimi-k2-thinking,sharegpt,16,0.475,200
kimi-k2,kimi-k2-thinking,sharegpt,12,0.4923469387755102,200
gpt-oss-120b-thinking,gpt-4o-mini,sharegpt,-51,0.6666666666666665,200
opus-4.1-thinking,gpt-4o-mini,sharegpt,-138,0.8620689655172413,58
gemini-2.5-pro-thinking,gpt-4o-mini,sharegpt,-142,0.99,200
qwen-3.0-80b-thinking,gpt-4o-mini,sharegpt,-62,0.9086,200
deepseek-r1-thinking,gpt-4o-mini,sharegpt,-115,0.795,200
kimi-k2-thinking,gpt-4o-mini,sharegpt,-126,0.87,200
gpt-4.1-mini,gpt-4o-mini,sharegpt,-72,0.545,200
gpt-4o,gpt-4o-mini,sharegpt,-134,0.4945833333333334,200
gpt-4.1,gpt-4o-mini,sharegpt,-105,0.53,200
haiku-3.5,gpt-4o-mini,sharegpt,-14,0.44,200
sonnet-4.5,gpt-4o-mini,sharegpt,-139,0.71,200
opus-4.1,gpt-4o-mini,sharegpt,-137,0.975,200
gemini-2.0-flash-lite,gpt-4o-mini,sharegpt,-50,0.835,200
gemini-2.0-flash,gpt-4o-mini,sharegpt,-56,0.92,200
ll-3.1-8b,gpt-4o-mini,sharegpt,73,0.44,200
ll-3.1-70b,gpt-4o-mini,sharegpt,21,0.47,200
ll-3.1-405b,gpt-4o-mini,sharegpt,-27,0.385,200
qwen-2.5-72b,gpt-4o-mini,sharegpt,18,0.5,200
qwen-3.0-80b,gpt-4o-mini,sharegpt,-93,0.965,200
deepseek-3.1,gpt-4o-mini,sharegpt,-110,0.89,200
kimi-k2,gpt-4o-mini,sharegpt,-114,0.785,200
gpt-oss-120b-thinking,gpt-4.1-mini,sharegpt,21,0.6330392156862745,200
opus-4.1-thinking,gpt-4.1-mini,sharegpt,-66,0.5517241379310345,58
gemini-2.5-pro-thinking,gpt-4.1-mini,sharegpt,-70,0.975,200
qwen-3.0-80b-thinking,gpt-4.1-mini,sharegpt,10,0.8539215686274509,200
deepseek-r1-thinking,gpt-4.1-mini,sharegpt,-43,0.71,200
kimi-k2-thinking,gpt-4.1-mini,sharegpt,-54,0.8,200
gpt-4o-mini,gpt-4.1-mini,sharegpt,72,0.52,200
gpt-4o,gpt-4.1-mini,sharegpt,-62,0.5330781627719582,200
gpt-4.1,gpt-4.1-mini,sharegpt,-33,0.5,200
haiku-3.5,gpt-4.1-mini,sharegpt,58,0.355,200
sonnet-4.5,gpt-4.1-mini,sharegpt,-67,0.56,200
opus-4.1,gpt-4.1-mini,sharegpt,-65,0.795,200
gemini-2.0-flash-lite,gpt-4.1-mini,sharegpt,22,0.7,200
gemini-2.0-flash,gpt-4.1-mini,sharegpt,16,0.875,200
ll-3.1-8b,gpt-4.1-mini,sharegpt,145,0.465,200
ll-3.1-70b,gpt-4.1-mini,sharegpt,93,0.48,200
ll-3.1-405b,gpt-4.1-mini,sharegpt,45,0.365,200
qwen-2.5-72b,gpt-4.1-mini,sharegpt,90,0.505,200
qwen-3.0-80b,gpt-4.1-mini,sharegpt,-21,0.925,200
deepseek-3.1,gpt-4.1-mini,sharegpt,-38,0.81,200
kimi-k2,gpt-4.1-mini,sharegpt,-42,0.6313645458183273,200
gpt-oss-120b-thinking,gpt-4o,sharegpt,83,0.7105714285714286,200
opus-4.1-thinking,gpt-4o,sharegpt,-4,0.7758620689655172,58
gemini-2.5-pro-thinking,gpt-4o,sharegpt,-8,0.99,200
qwen-3.0-80b-thinking,gpt-4o,sharegpt,72,0.9142156862745098,200
deepseek-r1-thinking,gpt-4o,sharegpt,19,0.85,200
kimi-k2-thinking,gpt-4o,sharegpt,8,0.8894117647058823,200
gpt-4o-mini,gpt-4o,sharegpt,134,0.495,200
gpt-4.1-mini,gpt-4o,sharegpt,62,0.645,200
gpt-4.1,gpt-4o,sharegpt,29,0.53,200
haiku-3.5,gpt-4o,sharegpt,120,0.44,200
sonnet-4.5,gpt-4o,sharegpt,-5,0.68,200
opus-4.1,gpt-4o,sharegpt,-3,0.9294117647058824,200
gemini-2.0-flash-lite,gpt-4o,sharegpt,84,0.88,200
gemini-2.0-flash,gpt-4o,sharegpt,78,0.93,200
ll-3.1-8b,gpt-4o,sharegpt,207,0.46,200
ll-3.1-70b,gpt-4o,sharegpt,155,0.485,200
ll-3.1-405b,gpt-4o,sharegpt,107,0.4,200
qwen-2.5-72b,gpt-4o,sharegpt,152,0.5,200
qwen-3.0-80b,gpt-4o,sharegpt,41,0.96,200
deepseek-3.1,gpt-4o,sharegpt,24,0.89,200
kimi-k2,gpt-4o,sharegpt,20,0.75,200
gpt-oss-120b-thinking,gpt-4.1,sharegpt,54,0.585,200
opus-4.1-thinking,gpt-4.1,sharegpt,-33,0.7021636240703178,58
gemini-2.5-pro-thinking,gpt-4.1,sharegpt,-37,0.94,200
qwen-3.0-80b-thinking,gpt-4.1,sharegpt,43,0.84,200
deepseek-r1-thinking,gpt-4.1,sharegpt,-10,0.675,200
kimi-k2-thinking,gpt-4.1,sharegpt,-21,0.7088235294117646,200
gpt-4o-mini,gpt-4.1,sharegpt,105,0.5,200
gpt-4.1-mini,gpt-4.1,sharegpt,33,0.415,200
gpt-4o,gpt-4.1,sharegpt,-29,0.512704248366013,200
haiku-3.5,gpt-4.1,sharegpt,91,0.295,200
sonnet-4.5,gpt-4.1,sharegpt,-34,0.54,200
opus-4.1,gpt-4.1,sharegpt,-32,0.7940196078431373,200
gemini-2.0-flash-lite,gpt-4.1,sharegpt,55,0.64,200
gemini-2.0-flash,gpt-4.1,sharegpt,49,0.805,200
ll-3.1-8b,gpt-4.1,sharegpt,178,0.445,200
ll-3.1-70b,gpt-4.1,sharegpt,126,0.485,200
ll-3.1-405b,gpt-4.1,sharegpt,78,0.34,200
qwen-2.5-72b,gpt-4.1,sharegpt,123,0.5,200
qwen-3.0-80b,gpt-4.1,sharegpt,12,0.9,200
deepseek-3.1,gpt-4.1,sharegpt,-5,0.715,200
kimi-k2,gpt-4.1,sharegpt,-9,0.595,200
gpt-oss-120b-thinking,haiku-3.5,sharegpt,-37,0.81,200
opus-4.1-thinking,haiku-3.5,sharegpt,-124,0.7758620689655172,58
gemini-2.5-pro-thinking,haiku-3.5,sharegpt,-128,0.995,200
qwen-3.0-80b-thinking,haiku-3.5,sharegpt,-48,0.9,200
deepseek-r1-thinking,haiku-3.5,sharegpt,-101,0.86,200
kimi-k2-thinking,haiku-3.5,sharegpt,-112,0.909625850340136,200
gpt-4o-mini,haiku-3.5,sharegpt,14,0.545,200
gpt-4.1-mini,haiku-3.5,sharegpt,-58,0.725,200
gpt-4o,haiku-3.5,sharegpt,-120,0.5936272108843538,200
gpt-4.1,haiku-3.5,sharegpt,-91,0.595,200
sonnet-4.5,haiku-3.5,sharegpt,-125,0.735,200
opus-4.1,haiku-3.5,sharegpt,-123,0.845,200
gemini-2.0-flash-lite,haiku-3.5,sharegpt,-36,0.865,200
gemini-2.0-flash,haiku-3.5,sharegpt,-42,0.925,200
ll-3.1-8b,haiku-3.5,sharegpt,87,0.47,200
ll-3.1-70b,haiku-3.5,sharegpt,35,0.51,200
ll-3.1-405b,haiku-3.5,sharegpt,-13,0.5549999999999999,200
qwen-2.5-72b,haiku-3.5,sharegpt,32,0.495,200
qwen-3.0-80b,haiku-3.5,sharegpt,-79,0.965,200
deepseek-3.1,haiku-3.5,sharegpt,-96,0.885,200
kimi-k2,haiku-3.5,sharegpt,-100,0.77,200
gpt-oss-120b-thinking,sonnet-4.5,sharegpt,88,0.6937254901960784,200
opus-4.1-thinking,sonnet-4.5,sharegpt,1,0.4482758620689655,58
gemini-2.5-pro-thinking,sonnet-4.5,sharegpt,-3,0.865,200
qwen-3.0-80b-thinking,sonnet-4.5,sharegpt,77,0.82,200
deepseek-r1-thinking,sonnet-4.5,sharegpt,24,0.625,200
kimi-k2-thinking,sonnet-4.5,sharegpt,13,0.7194022988505747,200
gpt-4o-mini,sonnet-4.5,sharegpt,139,0.49,200
gpt-4.1-mini,sonnet-4.5,sharegpt,67,0.495,200
gpt-4o,sonnet-4.5,sharegpt,5,0.4896,200
gpt-4.1,sonnet-4.5,sharegpt,34,0.5,200
haiku-3.5,sonnet-4.5,sharegpt,125,0.305,200
opus-4.1,sonnet-4.5,sharegpt,2,0.575,200
gemini-2.0-flash-lite,sonnet-4.5,sharegpt,89,0.6,200
gemini-2.0-flash,sonnet-4.5,sharegpt,83,0.78,200
ll-3.1-8b,sonnet-4.5,sharegpt,212,0.445,200
ll-3.1-70b,sonnet-4.5,sharegpt,160,0.48,200
ll-3.1-405b,sonnet-4.5,sharegpt,112,0.435,200
qwen-2.5-72b,sonnet-4.5,sharegpt,157,0.47,200
qwen-3.0-80b,sonnet-4.5,sharegpt,46,0.765,200
deepseek-3.1,sonnet-4.5,sharegpt,29,0.67,200
kimi-k2,sonnet-4.5,sharegpt,25,0.585,200
gpt-oss-120b-thinking,opus-4.1,sharegpt,86,0.643231292517007,200
opus-4.1-thinking,opus-4.1,sharegpt,-1,0.396551724137931,58
gemini-2.5-pro-thinking,opus-4.1,sharegpt,-5,0.93,200
qwen-3.0-80b-thinking,opus-4.1,sharegpt,75,0.7984313725490196,200
deepseek-r1-thinking,opus-4.1,sharegpt,22,0.5925490196078431,200
kimi-k2-thinking,opus-4.1,sharegpt,11,0.725,200
gpt-4o-mini,opus-4.1,sharegpt,137,0.475,200
gpt-4.1-mini,opus-4.1,sharegpt,65,0.465,200
gpt-4o,opus-4.1,sharegpt,3,0.4898,200
gpt-4.1,opus-4.1,sharegpt,32,0.5,200
haiku-3.5,opus-4.1,sharegpt,123,0.295,200
sonnet-4.5,opus-4.1,sharegpt,-2,0.465,200
gemini-2.0-flash-lite,opus-4.1,sharegpt,87,0.58,200
gemini-2.0-flash,opus-4.1,sharegpt,81,0.76,200
ll-3.1-8b,opus-4.1,sharegpt,210,0.445,200
ll-3.1-70b,opus-4.1,sharegpt,158,0.465,200
ll-3.1-405b,opus-4.1,sharegpt,110,0.32,200
